"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY FINANCIAL SERVICES EX-BANK","31 Dec 2025","24.36","4.5",".77"
"NIFTY FINANCIAL SERVICES EX-BANK","30 Dec 2025","24.03","4.45",".78"
"NIFTY FINANCIAL SERVICES EX-BANK","29 Dec 2025","24.09","4.46",".78"
"NIFTY FINANCIAL SERVICES EX-BANK","26 Dec 2025","24.24","4.49",".77"
"NIFTY FINANCIAL SERVICES EX-BANK","24 Dec 2025","24.36","4.51",".77"
"NIFTY FINANCIAL SERVICES EX-BANK","23 Dec 2025","24.4","4.52",".77"
"NIFTY FINANCIAL SERVICES EX-BANK","22 Dec 2025","24.21","4.49",".77"
"NIFTY FINANCIAL SERVICES EX-BANK","19 Dec 2025","24.05","4.46",".78"
"NIFTY FINANCIAL SERVICES EX-BANK","18 Dec 2025","23.8","4.41",".79"
"NIFTY FINANCIAL SERVICES EX-BANK","17 Dec 2025","23.6","4.37",".79"
"NIFTY FINANCIAL SERVICES EX-BANK","16 Dec 2025","23.74","4.4",".79"
"NIFTY FINANCIAL SERVICES EX-BANK","15 Dec 2025","24.07","4.46",".78"
"NIFTY FINANCIAL SERVICES EX-BANK","12 Dec 2025","24.21","4.48",".77"
"NIFTY FINANCIAL SERVICES EX-BANK","11 Dec 2025","24.01","4.45",".78"
"NIFTY FINANCIAL SERVICES EX-BANK","10 Dec 2025","23.83","4.41",".79"
"NIFTY FINANCIAL SERVICES EX-BANK","09 Dec 2025","24.03","4.45",".78"
"NIFTY FINANCIAL SERVICES EX-BANK","08 Dec 2025","24.06","4.46",".78"
"NIFTY FINANCIAL SERVICES EX-BANK","05 Dec 2025","24.42","4.52",".77"
"NIFTY FINANCIAL SERVICES EX-BANK","04 Dec 2025","24.07","4.46",".78"
"NIFTY FINANCIAL SERVICES EX-BANK","03 Dec 2025","23.99","4.44",".78"
"NIFTY FINANCIAL SERVICES EX-BANK","02 Dec 2025","24.31","4.5",".77"
"NIFTY FINANCIAL SERVICES EX-BANK","01 Dec 2025","24.41","4.52",".77"
"NIFTY FINANCIAL SERVICES EX-BANK","28 Nov 2025","24.43","4.52",".77"
"NIFTY FINANCIAL SERVICES EX-BANK","27 Nov 2025","24.54","4.55",".76"
"NIFTY FINANCIAL SERVICES EX-BANK","26 Nov 2025","24.4","4.52",".77"
"NIFTY FINANCIAL SERVICES EX-BANK","25 Nov 2025","23.98","4.43",".75"
"NIFTY FINANCIAL SERVICES EX-BANK","24 Nov 2025","23.91","4.42",".78"
"NIFTY FINANCIAL SERVICES EX-BANK","21 Nov 2025","24.07","4.45",".78"
"NIFTY FINANCIAL SERVICES EX-BANK","20 Nov 2025","24.41","4.51",".77"
"NIFTY FINANCIAL SERVICES EX-BANK","19 Nov 2025","24.19","4.47",".77"
"NIFTY FINANCIAL SERVICES EX-BANK","18 Nov 2025","24.17","4.47",".78"
"NIFTY FINANCIAL SERVICES EX-BANK","17 Nov 2025","24.48","4.5",".77"
"NIFTY FINANCIAL SERVICES EX-BANK","14 Nov 2025","24.32","4.48",".77"
"NIFTY FINANCIAL SERVICES EX-BANK","13 Nov 2025","24.23","4.45",".78"
"NIFTY FINANCIAL SERVICES EX-BANK","12 Nov 2025","24.37","4.46",".78"
"NIFTY FINANCIAL SERVICES EX-BANK","11 Nov 2025","24.15","4.42",".79"
"NIFTY FINANCIAL SERVICES EX-BANK","10 Nov 2025","24.65","4.49",".78"
"NIFTY FINANCIAL SERVICES EX-BANK","07 Nov 2025","24.63","4.47",".82"
"NIFTY FINANCIAL SERVICES EX-BANK","06 Nov 2025","24.14","4.37",".83"
"NIFTY FINANCIAL SERVICES EX-BANK","04 Nov 2025","24.23","4.42",".82"
"NIFTY FINANCIAL SERVICES EX-BANK","03 Nov 2025","24.33","4.43",".82"
"NIFTY FINANCIAL SERVICES EX-BANK","31 Oct 2025","24.07","4.38",".83"
"NIFTY FINANCIAL SERVICES EX-BANK","30 Oct 2025","24.25","4.41",".82"
"NIFTY FINANCIAL SERVICES EX-BANK","29 Oct 2025","24.34","4.42",".82"
