"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY MEDIA","31 Dec 2012","42.27","5.17","0.86"
"NIFTY MEDIA","28 Dec 2012","42.25","5.14","0.86"
"NIFTY MEDIA","27 Dec 2012","42.19","5.13","0.86"
"NIFTY MEDIA","26 Dec 2012","43.06","5.21","0.84"
"NIFTY MEDIA","24 Dec 2012","43.05","5.21","0.84"
"NIFTY MEDIA","21 Dec 2012","42.20","5.11","0.86"
"NIFTY MEDIA","20 Dec 2012","43.08","5.21","0.84"
"NIFTY MEDIA","19 Dec 2012","42.81","5.18","0.84"
"NIFTY MEDIA","18 Dec 2012","42.95","5.20","0.84"
"NIFTY MEDIA","17 Dec 2012","41.62","5.04","0.87"
"NIFTY MEDIA","14 Dec 2012","41.22","4.99","0.88"
"NIFTY MEDIA","13 Dec 2012","41.05","4.97","0.88"
"NIFTY MEDIA","12 Dec 2012","41.10","4.97","0.88"
"NIFTY MEDIA","11 Dec 2012","40.82","4.94","0.89"
"NIFTY MEDIA","10 Dec 2012","41.59","5.03","0.87"
"NIFTY MEDIA","07 Dec 2012","41.98","5.08","0.86"
"NIFTY MEDIA","06 Dec 2012","42.48","5.14","0.85"
"NIFTY MEDIA","05 Dec 2012","42.06","5.09","0.86"
"NIFTY MEDIA","04 Dec 2012","41.79","5.06","0.86"
"NIFTY MEDIA","03 Dec 2012","41.00","4.97","0.88"
"NIFTY MEDIA","30 Nov 2012","40.53","4.91","0.89"
"NIFTY MEDIA","29 Nov 2012","40.86","5.00","0.88"
"NIFTY MEDIA","27 Nov 2012","40.37","4.94","0.90"
"NIFTY MEDIA","26 Nov 2012","40.11","4.91","0.90"
"NIFTY MEDIA","23 Nov 2012","39.63","4.85","0.91"
"NIFTY MEDIA","22 Nov 2012","38.86","4.76","0.93"
"NIFTY MEDIA","21 Nov 2012","38.52","4.71","0.94"
"NIFTY MEDIA","20 Nov 2012","37.89","4.64","0.95"
"NIFTY MEDIA","19 Nov 2012","37.68","4.68","0.94"
"NIFTY MEDIA","16 Nov 2012","38.20","4.71","0.94"
"NIFTY MEDIA","15 Nov 2012","39.06","4.82","0.92"
"NIFTY MEDIA","13 Nov 2012","37.45","4.62","0.96"
"NIFTY MEDIA","12 Nov 2012","36.80","4.54","0.97"
"NIFTY MEDIA","09 Nov 2012","37.09","4.55","0.97"
"NIFTY MEDIA","08 Nov 2012","36.39","4.66","0.95"
"NIFTY MEDIA","07 Nov 2012","36.57","4.68","0.94"
"NIFTY MEDIA","06 Nov 2012","36.24","4.64","0.95"
"NIFTY MEDIA","05 Nov 2012","36.12","4.62","0.96"
"NIFTY MEDIA","02 Nov 2012","35.82","4.59","0.96"
"NIFTY MEDIA","01 Nov 2012","34.70","4.53","0.98"
"NIFTY MEDIA","31 Oct 2012","34.93","4.54","0.97"
"NIFTY MEDIA","30 Oct 2012","33.60","4.36","1.01"
"NIFTY MEDIA","29 Oct 2012","33.96","4.35","1.02"
"NIFTY MEDIA","26 Oct 2012","34.67","4.43","1.00"
"NIFTY MEDIA","25 Oct 2012","35.82","4.58","0.96"
"NIFTY MEDIA","23 Oct 2012","35.99","4.60","0.96"
"NIFTY MEDIA","22 Oct 2012","39.29","4.62","0.96"
"NIFTY MEDIA","19 Oct 2012","35.30","4.69","0.94"
"NIFTY MEDIA","18 Oct 2012","37.32","4.72","0.94"
"NIFTY MEDIA","17 Oct 2012","37.11","4.69","0.94"
"NIFTY MEDIA","16 Oct 2012","36.11","4.56","0.97"
"NIFTY MEDIA","15 Oct 2012","35.77","4.53","0.95"
"NIFTY MEDIA","12 Oct 2012","35.95","4.55","0.94"
"NIFTY MEDIA","11 Oct 2012","35.72","4.52","0.95"
"NIFTY MEDIA","10 Oct 2012","35.48","4.49","0.96"
"NIFTY MEDIA","09 Oct 2012","36.44","4.61","0.93"
"NIFTY MEDIA","08 Oct 2012","36.50","4.62","0.93"
"NIFTY MEDIA","05 Oct 2012","37.08","4.69","0.92"
"NIFTY MEDIA","04 Oct 2012","37.81","4.79","0.90"
"NIFTY MEDIA","03 Oct 2012","36.84","4.71","0.92"
"NIFTY MEDIA","01 Oct 2012","36.76","4.70","0.92"
"NIFTY MEDIA","28 Sep 2012","36.27","4.63","0.94"
"NIFTY MEDIA","27 Sep 2012","47.00","4.45","0.93"
"NIFTY MEDIA","26 Sep 2012","45.88","4.41","0.94"
