"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY MIDCAP 100","31 Dec 2007","25.08","5.00","0.84"
"NIFTY MIDCAP 100","28 Dec 2007","24.70","4.92","0.85"
"NIFTY MIDCAP 100","27 Dec 2007","24.29","4.83","0.86"
"NIFTY MIDCAP 100","26 Dec 2007","24.24","4.82","0.87"
"NIFTY MIDCAP 100","24 Dec 2007","23.69","4.71","0.89"
"NIFTY MIDCAP 100","20 Dec 2007","23.19","4.61","0.91"
"NIFTY MIDCAP 100","19 Dec 2007","23.34","4.64","0.90"
"NIFTY MIDCAP 100","18 Dec 2007","23.39","4.65","0.90"
"NIFTY MIDCAP 100","17 Dec 2007","23.36","4.65","0.90"
"NIFTY MIDCAP 100","14 Dec 2007","24.33","4.89","0.85"
"NIFTY MIDCAP 100","13 Dec 2007","24.13","4.85","0.86"
"NIFTY MIDCAP 100","12 Dec 2007","24.06","4.84","0.86"
"NIFTY MIDCAP 100","11 Dec 2007","23.61","4.75","0.88"
"NIFTY MIDCAP 100","10 Dec 2007","23.26","4.68","0.89"
"NIFTY MIDCAP 100","07 Dec 2007","23.06","4.64","0.90"
"NIFTY MIDCAP 100","06 Dec 2007","22.74","4.53","0.89"
"NIFTY MIDCAP 100","05 Dec 2007","22.72","4.53","0.89"
"NIFTY MIDCAP 100","04 Dec 2007","22.30","4.44","0.91"
"NIFTY MIDCAP 100","03 Dec 2007","22.02","4.39","0.92"
"NIFTY MIDCAP 100","30 Nov 2007","21.45","4.27","0.94"
"NIFTY MIDCAP 100","29 Nov 2007","20.71","4.12","0.98"
"NIFTY MIDCAP 100","28 Nov 2007","21.41","4.23","0.97"
"NIFTY MIDCAP 100","27 Nov 2007","21.64","4.28","0.96"
"NIFTY MIDCAP 100","26 Nov 2007","21.44","4.24","0.97"
"NIFTY MIDCAP 100","23 Nov 2007","21.07","4.17","0.98"
"NIFTY MIDCAP 100","22 Nov 2007","20.73","4.10","1.00"
"NIFTY MIDCAP 100","21 Nov 2007","21.07","4.16","0.98"
"NIFTY MIDCAP 100","20 Nov 2007","22.09","4.37","0.94"
"NIFTY MIDCAP 100","19 Nov 2007","22.49","4.44","0.92"
"NIFTY MIDCAP 100","16 Nov 2007","21.78","4.32","0.95"
"NIFTY MIDCAP 100","15 Nov 2007","21.53","4.27","0.96"
"NIFTY MIDCAP 100","14 Nov 2007","21.07","4.18","0.98"
"NIFTY MIDCAP 100","13 Nov 2007","20.42","4.05","1.01"
"NIFTY MIDCAP 100","12 Nov 2007","20.03","3.97","1.03"
"NIFTY MIDCAP 100","09 Nov 2007","20.24","4.01","1.02"
"NIFTY MIDCAP 100","08 Nov 2007","20.12","3.99","1.03"
"NIFTY MIDCAP 100","07 Nov 2007","20.28","4.02","1.02"
"NIFTY MIDCAP 100","06 Nov 2007","20.34","4.03","1.01"
"NIFTY MIDCAP 100","05 Nov 2007","20.47","4.06","1.01"
"NIFTY MIDCAP 100","02 Nov 2007","20.33","4.03","1.02"
"NIFTY MIDCAP 100","01 Nov 2007","20.14","4.01","1.02"
"NIFTY MIDCAP 100","31 Oct 2007","20.41","4.06","1.01"
"NIFTY MIDCAP 100","30 Oct 2007","20.56","4.02","1.02"
"NIFTY MIDCAP 100","29 Oct 2007","20.61","4.04","1.02"
"NIFTY MIDCAP 100","26 Oct 2007","20.10","3.97","1.03"
"NIFTY MIDCAP 100","25 Oct 2007","19.65","3.87","1.06"
"NIFTY MIDCAP 100","24 Oct 2007","19.49","3.84","1.07"
"NIFTY MIDCAP 100","23 Oct 2007","19.42","3.79","1.08"
"NIFTY MIDCAP 100","22 Oct 2007","18.56","3.62","1.13"
"NIFTY MIDCAP 100","19 Oct 2007","18.46","3.58","1.15"
"NIFTY MIDCAP 100","18 Oct 2007","18.91","3.69","1.11"
"NIFTY MIDCAP 100","17 Oct 2007","19.39","3.78","1.09"
"NIFTY MIDCAP 100","16 Oct 2007","19.97","3.87","1.06"
"NIFTY MIDCAP 100","15 Oct 2007","19.93","3.95","1.07"
"NIFTY MIDCAP 100","12 Oct 2007","19.45","3.85","1.10"
"NIFTY MIDCAP 100","11 Oct 2007","19.74","3.90","1.09"
"NIFTY MIDCAP 100","10 Oct 2007","19.45","3.84","1.10"
"NIFTY MIDCAP 100","09 Oct 2007","19.25","3.81","1.11"
"NIFTY MIDCAP 100","08 Oct 2007","18.74","3.70","1.14"
"NIFTY MIDCAP 100","05 Oct 2007","19.40","3.84","1.10"
"NIFTY MIDCAP 100","04 Oct 2007","19.59","3.87","1.09"
"NIFTY MIDCAP 100","03 Oct 2007","19.60","3.87","1.09"
"NIFTY MIDCAP 100","01 Oct 2007","19.54","3.86","1.10"
"NIFTY MIDCAP 100","28 Sep 2007","19.25","3.81","1.11"
"NIFTY MIDCAP 100","27 Sep 2007","18.85","3.73","1.14"
"NIFTY MIDCAP 100","26 Sep 2007","18.90","3.74","1.13"
"NIFTY MIDCAP 100","25 Sep 2007","18.78","3.71","1.14"
"NIFTY MIDCAP 100","24 Sep 2007","18.79","3.71","1.14"
"NIFTY MIDCAP 100","21 Sep 2007","19.14","3.93","1.12"
"NIFTY MIDCAP 100","20 Sep 2007","19.03","3.91","1.12"
"NIFTY MIDCAP 100","19 Sep 2007","18.84","3.87","1.14"
"NIFTY MIDCAP 100","18 Sep 2007","18.48","3.79","1.16"
"NIFTY MIDCAP 100","17 Sep 2007","18.24","3.74","1.17"
"NIFTY MIDCAP 100","14 Sep 2007","18.13","3.72","1.18"
"NIFTY MIDCAP 100","13 Sep 2007","18.30","3.83","1.16"
"NIFTY MIDCAP 100","12 Sep 2007","18.12","3.79","1.17"
"NIFTY MIDCAP 100","11 Sep 2007","18.05","3.78","1.17"
"NIFTY MIDCAP 100","10 Sep 2007","18.01","3.77","1.17"
"NIFTY MIDCAP 100","07 Sep 2007","17.93","3.75","1.18"
"NIFTY MIDCAP 100","06 Sep 2007","17.92","3.75","1.18"
"NIFTY MIDCAP 100","05 Sep 2007","17.80","3.72","1.19"
"NIFTY MIDCAP 100","04 Sep 2007","17.80","3.72","1.19"
"NIFTY MIDCAP 100","03 Sep 2007","17.75","3.71","1.19"
"NIFTY MIDCAP 100","31 Aug 2007","17.45","3.65","1.21"
"NIFTY MIDCAP 100","30 Aug 2007","17.07","3.57","1.24"
"NIFTY MIDCAP 100","29 Aug 2007","16.98","3.55","1.25"
"NIFTY MIDCAP 100","28 Aug 2007","16.88","3.53","1.25"
"NIFTY MIDCAP 100","27 Aug 2007","16.74","3.50","1.26"
"NIFTY MIDCAP 100","24 Aug 2007","16.24","3.40","1.30"
"NIFTY MIDCAP 100","23 Aug 2007","15.96","3.34","1.33"
"NIFTY MIDCAP 100","22 Aug 2007","16.10","3.36","1.32"
"NIFTY MIDCAP 100","21 Aug 2007","15.97","3.41","1.33"
"NIFTY MIDCAP 100","20 Aug 2007","16.60","3.54","1.28"
"NIFTY MIDCAP 100","17 Aug 2007","16.35","3.49","1.30"
"NIFTY MIDCAP 100","16 Aug 2007","16.60","3.54","1.28"
"NIFTY MIDCAP 100","14 Aug 2007","17.28","3.69","1.23"
"NIFTY MIDCAP 100","13 Aug 2007","17.27","3.69","1.23"
"NIFTY MIDCAP 100","10 Aug 2007","17.12","3.65","1.24"
"NIFTY MIDCAP 100","09 Aug 2007","17.25","3.68","1.23"
"NIFTY MIDCAP 100","08 Aug 2007","17.59","3.75","1.21"
"NIFTY MIDCAP 100","07 Aug 2007","17.29","3.68","1.23"
"NIFTY MIDCAP 100","06 Aug 2007","17.20","3.66","1.24"
"NIFTY MIDCAP 100","03 Aug 2007","17.41","3.70","1.22"
"NIFTY MIDCAP 100","02 Aug 2007","17.16","3.65","1.24"
"NIFTY MIDCAP 100","01 Aug 2007","17.04","3.62","1.25"
"NIFTY MIDCAP 100","31 Jul 2007","17.73","3.78","1.20"
"NIFTY MIDCAP 100","30 Jul 2007","17.43","3.70","1.23"
"NIFTY MIDCAP 100","27 Jul 2007","17.73","3.69","1.23"
"NIFTY MIDCAP 100","26 Jul 2007","18.36","3.81","1.19"
"NIFTY MIDCAP 100","25 Jul 2007","18.54","3.79","1.19"
"NIFTY MIDCAP 100","24 Jul 2007","18.81","3.84","1.18"
"NIFTY MIDCAP 100","23 Jul 2007","19.18","3.87","1.17"
"NIFTY MIDCAP 100","20 Jul 2007","19.06","3.83","1.18"
"NIFTY MIDCAP 100","19 Jul 2007","19.15","3.92","1.16"
"NIFTY MIDCAP 100","18 Jul 2007","18.98","3.88","1.17"
"NIFTY MIDCAP 100","17 Jul 2007","19.09","3.89","1.17"
"NIFTY MIDCAP 100","16 Jul 2007","19.19","3.90","1.16"
"NIFTY MIDCAP 100","13 Jul 2007","19.10","3.87","1.17"
"NIFTY MIDCAP 100","12 Jul 2007","18.95","3.84","1.18"
"NIFTY MIDCAP 100","11 Jul 2007","18.71","3.78","1.20"
"NIFTY MIDCAP 100","10 Jul 2007","18.60","3.76","1.21"
"NIFTY MIDCAP 100","09 Jul 2007","18.67","3.77","1.20"
"NIFTY MIDCAP 100","06 Jul 2007","18.50","3.73","1.21"
"NIFTY MIDCAP 100","05 Jul 2007","18.48","3.73","1.22"
"NIFTY MIDCAP 100","04 Jul 2007","18.62","3.76","1.21"
"NIFTY MIDCAP 100","03 Jul 2007","18.63","3.76","1.21"
"NIFTY MIDCAP 100","02 Jul 2007","18.50","3.74","1.21"
"NIFTY MIDCAP 100","29 Jun 2007","18.43","3.72","1.22"
"NIFTY MIDCAP 100","28 Jun 2007","18.13","3.67","1.24"
"NIFTY MIDCAP 100","27 Jun 2007","18.09","3.65","1.24"
"NIFTY MIDCAP 100","26 Jun 2007","18.13","3.66","1.24"
"NIFTY MIDCAP 100","25 Jun 2007","17.97","3.63","1.25"
"NIFTY MIDCAP 100","22 Jun 2007","17.94","3.63","1.25"
"NIFTY MIDCAP 100","21 Jun 2007","17.93","3.67","1.23"
"NIFTY MIDCAP 100","20 Jun 2007","17.74","3.63","1.25"
"NIFTY MIDCAP 100","19 Jun 2007","17.52","3.58","1.26"
"NIFTY MIDCAP 100","18 Jun 2007","17.33","3.54","1.28"
"NIFTY MIDCAP 100","15 Jun 2007","17.38","3.55","1.28"
"NIFTY MIDCAP 100","14 Jun 2007","17.23","3.53","1.28"
"NIFTY MIDCAP 100","13 Jun 2007","16.89","3.46","1.31"
"NIFTY MIDCAP 100","12 Jun 2007","16.92","3.46","1.31"
"NIFTY MIDCAP 100","11 Jun 2007","17.04","3.49","1.30"
"NIFTY MIDCAP 100","08 Jun 2007","17.10","3.50","1.29"
"NIFTY MIDCAP 100","07 Jun 2007","17.15","3.51","1.29"
"NIFTY MIDCAP 100","06 Jun 2007","17.15","3.51","1.29"
"NIFTY MIDCAP 100","05 Jun 2007","17.44","3.56","1.27"
"NIFTY MIDCAP 100","04 Jun 2007","17.38","3.55","1.27"
"NIFTY MIDCAP 100","01 Jun 2007","17.42","3.74","1.16"
"NIFTY MIDCAP 100","31 May 2007","17.28","3.71","1.17"
"NIFTY MIDCAP 100","30 May 2007","17.39","3.73","1.16"
"NIFTY MIDCAP 100","29 May 2007","17.72","3.78","1.14"
"NIFTY MIDCAP 100","28 May 2007","17.66","3.76","1.15"
"NIFTY MIDCAP 100","25 May 2007","17.42","3.71","1.17"
"NIFTY MIDCAP 100","24 May 2007","17.44","3.70","1.17"
"NIFTY MIDCAP 100","23 May 2007","17.56","3.71","1.17"
"NIFTY MIDCAP 100","22 May 2007","17.70","3.74","1.16"
"NIFTY MIDCAP 100","21 May 2007","17.56","3.71","1.16"
"NIFTY MIDCAP 100","18 May 2007","17.43","3.68","1.18"
"NIFTY MIDCAP 100","17 May 2007","17.37","3.67","1.18"
"NIFTY MIDCAP 100","16 May 2007","16.99","3.59","1.21"
"NIFTY MIDCAP 100","15 May 2007","16.79","3.54","1.22"
"NIFTY MIDCAP 100","14 May 2007","16.69","3.54","1.22"
"NIFTY MIDCAP 100","11 May 2007","16.52","3.48","1.24"
"NIFTY MIDCAP 100","10 May 2007","16.47","3.47","1.25"
"NIFTY MIDCAP 100","09 May 2007","16.44","3.46","1.25"
"NIFTY MIDCAP 100","08 May 2007","16.49","3.44","1.26"
"NIFTY MIDCAP 100","07 May 2007","16.70","3.50","1.24"
"NIFTY MIDCAP 100","04 May 2007","16.86","3.52","1.23"
"NIFTY MIDCAP 100","03 May 2007","16.83","3.51","1.23"
"NIFTY MIDCAP 100","30 Apr 2007","16.70","3.45","1.25"
"NIFTY MIDCAP 100","27 Apr 2007","16.88","3.42","1.27"
"NIFTY MIDCAP 100","26 Apr 2007","17.14","3.45","1.26"
"NIFTY MIDCAP 100","25 Apr 2007","17.19","3.46","1.25"
"NIFTY MIDCAP 100","24 Apr 2007","17.09","3.43","1.26"
"NIFTY MIDCAP 100","23 Apr 2007","16.88","3.40","1.27"
"NIFTY MIDCAP 100","20 Apr 2007","17.02","3.39","1.28"
"NIFTY MIDCAP 100","19 Apr 2007","16.95","3.36","1.29"
"NIFTY MIDCAP 100","18 Apr 2007","16.99","3.36","1.29"
"NIFTY MIDCAP 100","17 Apr 2007","16.90","3.35","1.29"
"NIFTY MIDCAP 100","16 Apr 2007","16.97","3.35","1.29"
"NIFTY MIDCAP 100","13 Apr 2007","16.75","3.30","1.31"
"NIFTY MIDCAP 100","12 Apr 2007","16.50","3.25","1.33"
"NIFTY MIDCAP 100","11 Apr 2007","16.56","3.26","1.33"
"NIFTY MIDCAP 100","10 Apr 2007","16.53","3.28","1.33"
"NIFTY MIDCAP 100","09 Apr 2007","16.34","3.24","1.34"
"NIFTY MIDCAP 100","05 Apr 2007","16.04","3.18","1.37"
"NIFTY MIDCAP 100","04 Apr 2007","15.85","3.15","1.38"
"NIFTY MIDCAP 100","03 Apr 2007","15.14","2.97","1.45"
"NIFTY MIDCAP 100","02 Apr 2007","15.05","2.95","1.46"
"NIFTY MIDCAP 100","30 Mar 2007","15.58","3.06","1.41"
"NIFTY MIDCAP 100","29 Mar 2007","15.36","3.01","1.43"
"NIFTY MIDCAP 100","28 Mar 2007","15.49","3.09","1.38"
"NIFTY MIDCAP 100","26 Mar 2007","15.71","3.14","1.36"
"NIFTY MIDCAP 100","23 Mar 2007","15.75","3.15","1.36"
"NIFTY MIDCAP 100","22 Mar 2007","15.70","3.13","1.37"
"NIFTY MIDCAP 100","21 Mar 2007","15.45","3.08","1.39"
"NIFTY MIDCAP 100","20 Mar 2007","15.33","3.06","1.40"
"NIFTY MIDCAP 100","19 Mar 2007","15.14","3.02","1.42"
"NIFTY MIDCAP 100","16 Mar 2007","14.93","2.98","1.44"
"NIFTY MIDCAP 100","15 Mar 2007","15.04","3.00","1.43"
"NIFTY MIDCAP 100","14 Mar 2007","14.99","2.99","1.43"
"NIFTY MIDCAP 100","13 Mar 2007","15.34","3.06","1.40"
"NIFTY MIDCAP 100","12 Mar 2007","15.22","3.04","1.41"
"NIFTY MIDCAP 100","09 Mar 2007","15.10","3.01","1.42"
"NIFTY MIDCAP 100","08 Mar 2007","15.18","3.03","1.41"
"NIFTY MIDCAP 100","07 Mar 2007","14.68","2.93","1.46"
"NIFTY MIDCAP 100","06 Mar 2007","15.01","3.00","1.43"
"NIFTY MIDCAP 100","05 Mar 2007","14.89","2.98","1.44"
"NIFTY MIDCAP 100","02 Mar 2007","15.68","3.14","1.37"
"NIFTY MIDCAP 100","01 Mar 2007","15.84","3.17","1.35"
"NIFTY MIDCAP 100","28 Feb 2007","15.79","3.16","1.36"
"NIFTY MIDCAP 100","27 Feb 2007","16.33","3.27","1.31"
"NIFTY MIDCAP 100","26 Feb 2007","16.29","3.26","1.31"
"NIFTY MIDCAP 100","23 Feb 2007","16.16","3.23","1.32"
"NIFTY MIDCAP 100","22 Feb 2007","16.48","3.30","1.30"
"NIFTY MIDCAP 100","21 Feb 2007","16.71","3.34","1.28"
"NIFTY MIDCAP 100","20 Feb 2007","16.71","3.34","1.28"
"NIFTY MIDCAP 100","19 Feb 2007","16.92","3.39","1.27"
"NIFTY MIDCAP 100","15 Feb 2007","16.95","3.39","1.26"
"NIFTY MIDCAP 100","14 Feb 2007","16.48","3.29","1.30"
"NIFTY MIDCAP 100","13 Feb 2007","16.44","3.29","1.30"
"NIFTY MIDCAP 100","12 Feb 2007","16.46","3.29","1.30"
"NIFTY MIDCAP 100","09 Feb 2007","17.11","3.42","1.25"
"NIFTY MIDCAP 100","08 Feb 2007","17.58","3.52","1.22"
"NIFTY MIDCAP 100","07 Feb 2007","17.58","3.52","1.22"
"NIFTY MIDCAP 100","06 Feb 2007","17.52","3.51","1.23"
"NIFTY MIDCAP 100","05 Feb 2007","17.46","3.49","1.23"
"NIFTY MIDCAP 100","02 Feb 2007","17.44","3.48","1.24"
"NIFTY MIDCAP 100","01 Feb 2007","17.40","3.47","1.24"
"NIFTY MIDCAP 100","31 Jan 2007","17.24","3.43","1.25"
"NIFTY MIDCAP 100","29 Jan 2007","18.26","3.46","1.24"
"NIFTY MIDCAP 100","25 Jan 2007","18.40","3.46","1.24"
"NIFTY MIDCAP 100","24 Jan 2007","18.39","3.41","1.26"
"NIFTY MIDCAP 100","23 Jan 2007","18.36","3.39","1.27"
"NIFTY MIDCAP 100","22 Jan 2007","18.64","3.43","1.25"
"NIFTY MIDCAP 100","19 Jan 2007","19.09","3.44","1.25"
"NIFTY MIDCAP 100","18 Jan 2007","19.29","3.46","1.24"
"NIFTY MIDCAP 100","17 Jan 2007","19.31","3.46","1.24"
"NIFTY MIDCAP 100","16 Jan 2007","19.19","3.43","1.25"
"NIFTY MIDCAP 100","15 Jan 2007","19.12","3.42","1.26"
"NIFTY MIDCAP 100","12 Jan 2007","19.00","3.40","1.27"
"NIFTY MIDCAP 100","11 Jan 2007","18.71","3.37","1.25"
"NIFTY MIDCAP 100","10 Jan 2007","18.43","3.32","1.27"
"NIFTY MIDCAP 100","09 Jan 2007","18.60","3.35","1.26"
"NIFTY MIDCAP 100","08 Jan 2007","18.76","3.38","1.25"
"NIFTY MIDCAP 100","05 Jan 2007","18.97","3.42","1.23"
"NIFTY MIDCAP 100","04 Jan 2007","19.02","3.43","1.23"
"NIFTY MIDCAP 100","03 Jan 2007","18.98","3.42","1.23"
"NIFTY MIDCAP 100","02 Jan 2007","18.83","3.40","1.24"
