DATE,OPEN,HIGH,LOW,CLOSE,SHARES TRADED,TURNOVER (INR CR)
01-Apr-2005,,,,1000,,
04-Apr-2005,,,,1004.92,,
05-Apr-2005,,,,1003.12,,
06-Apr-2005,,,,1009.06,,
07-Apr-2005,,,,1006.74,,
08-Apr-2005,,,,986.56,,
11-Apr-2005,,,,983.07,,
12-Apr-2005,,,,995.32,,
13-Apr-2005,,,,993.65,,
15-Apr-2005,,,,967.99,,
18-Apr-2005,,,,939.91,,
19-Apr-2005,,,,947.52,,
20-Apr-2005,,,,947.33,,
21-Apr-2005,,,,961.6,,
22-Apr-2005,,,,977.81,,
25-Apr-2005,,,,987.51,,
26-Apr-2005,,,,980.39,,
27-Apr-2005,,,,963.06,,
28-Apr-2005,,,,954.18,,
29-Apr-2005,,,,929,,
02-May-2005,,,,932.6,,
03-May-2005,,,,931.84,,
04-May-2005,,,,938.48,,
05-May-2005,,,,982.01,,
06-May-2005,,,,974.35,,
09-May-2005,,,,979.31,,
10-May-2005,,,,985.81,,
11-May-2005,,,,980.58,,
12-May-2005,,,,980.99,,
13-May-2005,,,,987.59,,
16-May-2005,,,,994.86,,
17-May-2005,,,,988.17,,
18-May-2005,,,,985.74,,
19-May-2005,,,,992.07,,
20-May-2005,,,,990.28,,
23-May-2005,,,,1003.63,,
24-May-2005,,,,997.78,,
25-May-2005,,,,998.87,,
26-May-2005,,,,995.28,,
27-May-2005,,,,998.37,,
30-May-2005,,,,985.94,,
31-May-2005,,,,1010.08,,
01-Jun-2005,,,,1023.1,,
02-Jun-2005,,,,1008.81,,
03-Jun-2005,,,,1016.86,,
04-Jun-2005,,,,1018.34,,
06-Jun-2005,,,,1024.39,,
07-Jun-2005,,,,1058.04,,
08-Jun-2005,,,,1068.47,,
09-Jun-2005,,,,1055.98,,
10-Jun-2005,,,,1050.28,,
13-Jun-2005,,,,1061.54,,
14-Jun-2005,,,,1080.36,,
15-Jun-2005,,,,1076.62,,
16-Jun-2005,,,,1062.52,,
17-Jun-2005,,,,1060.25,,
20-Jun-2005,,,,1052.15,,
21-Jun-2005,,,,1063.97,,
22-Jun-2005,,,,1069.72,,
23-Jun-2005,,,,1067.39,,
24-Jun-2005,,,,1068.55,,
27-Jun-2005,,,,1079.1,,
28-Jun-2005,,,,1065.26,,
29-Jun-2005,,,,1076.38,,
30-Jun-2005,,,,1094.11,,
01-Jul-2005,,,,1089.23,,
04-Jul-2005,,,,1103.14,,
05-Jul-2005,,,,1105.46,,
06-Jul-2005,,,,1135.35,,
07-Jul-2005,,,,1114.65,,
08-Jul-2005,,,,1146.07,,
11-Jul-2005,,,,1179.03,,
12-Jul-2005,,,,1182.83,,
13-Jul-2005,,,,1169.64,,
14-Jul-2005,,,,1153.24,,
15-Jul-2005,,,,1134.2,,
18-Jul-2005,,,,1139.76,,
19-Jul-2005,,,,1147.86,,
20-Jul-2005,,,,1149.01,,
21-Jul-2005,,,,1142.63,,
22-Jul-2005,,,,1161.44,,
25-Jul-2005,,,,1203.69,,
26-Jul-2005,,,,1229.95,,
27-Jul-2005,,,,1249.27,,
29-Jul-2005,,,,1250.97,,
01-Aug-2005,,,,1247.46,,
02-Aug-2005,,,,1244.45,,
03-Aug-2005,,,,1252.37,,
04-Aug-2005,,,,1255.94,,
05-Aug-2005,,,,1254.11,,
08-Aug-2005,,,,1230.35,,
09-Aug-2005,,,,1231.04,,
10-Aug-2005,,,,1247.33,,
11-Aug-2005,,,,1253.54,,
12-Aug-2005,,,,1257.1,,
16-Aug-2005,,,,1247.22,,
17-Aug-2005,,,,1249.96,,
18-Aug-2005,,,,1252.76,,
19-Aug-2005,,,,1246.61,,
22-Aug-2005,,,,1233.07,,
23-Aug-2005,,,,1207.87,,
24-Aug-2005,,,,1201.6,,
25-Aug-2005,,,,1212.44,,
26-Aug-2005,,,,1221.05,,
29-Aug-2005,,,,1208.93,,
30-Aug-2005,,,,1218.63,,
31-Aug-2005,,,,1217.84,,
01-Sep-2005,,,,1211.54,,
02-Sep-2005,,,,1220.65,,
05-Sep-2005,,,,1226.74,,
06-Sep-2005,,,,1229.46,,
08-Sep-2005,,,,1247.22,,
09-Sep-2005,,,,1266.99,,
12-Sep-2005,,,,1292.53,,
13-Sep-2005,,,,1298.86,,
14-Sep-2005,,,,1298.3,,
15-Sep-2005,,,,1306.97,,
16-Sep-2005,,,,1312.49,,
19-Sep-2005,,,,1332.51,,
20-Sep-2005,,,,1364.86,,
21-Sep-2005,,,,1355.78,,
22-Sep-2005,,,,1304.63,,
23-Sep-2005,,,,1290.55,,
26-Sep-2005,,,,1314.4,,
27-Sep-2005,,,,1331.23,,
28-Sep-2005,,,,1348.39,,
29-Sep-2005,,,,1340.8,,
30-Sep-2005,,,,1332.12,,
03-Oct-2005,,,,1327.08,,
04-Oct-2005,,,,1344.86,,
05-Oct-2005,,,,1312.76,,
06-Oct-2005,,,,1272.19,,
07-Oct-2005,,,,1269.29,,
10-Oct-2005,,,,1272.39,,
11-Oct-2005,,,,1277.88,,
13-Oct-2005,,,,1257.88,,
14-Oct-2005,,,,1230.04,,
17-Oct-2005,,,,1213.73,,
18-Oct-2005,,,,1207.58,,
19-Oct-2005,,,,1185.18,,
20-Oct-2005,,,,1160.74,,
21-Oct-2005,,,,1178.62,,
24-Oct-2005,,,,1160.42,,
25-Oct-2005,,,,1162.96,,
26-Oct-2005,,,,1166.94,,
27-Oct-2005,,,,1132.69,,
28-Oct-2005,,,,1127.69,,
31-Oct-2005,,,,1148.87,,
01-Nov-2005,,,,1164.18,,
02-Nov-2005,,,,1174.35,,
07-Nov-2005,,,,1184.18,,
08-Nov-2005,,,,1200.37,,
09-Nov-2005,,,,1191.33,,
10-Nov-2005,,,,1190.57,,
11-Nov-2005,,,,1205.12,,
14-Nov-2005,,,,1239.52,,
16-Nov-2005,,,,1262.9,,
17-Nov-2005,,,,1277.59,,
18-Nov-2005,,,,1277.35,,
21-Nov-2005,,,,1243.66,,
22-Nov-2005,,,,1244.08,,
23-Nov-2005,,,,1259.65,,
24-Nov-2005,,,,1267.46,,
25-Nov-2005,,,,1284.03,,
26-Nov-2005,,,,1278.12,,
28-Nov-2005,,,,1280.82,,
29-Nov-2005,,,,1280.65,,
30-Nov-2005,,,,1290.2,,
01-Dec-2005,,,,1314.11,,
02-Dec-2005,,,,1328.27,,
05-Dec-2005,,,,1327.04,,
06-Dec-2005,,,,1311.47,,
07-Dec-2005,,,,1329.59,,
08-Dec-2005,,,,1346.34,,
09-Dec-2005,,,,1337.23,,
12-Dec-2005,,,,1334.64,,
13-Dec-2005,,,,1355.63,,
14-Dec-2005,,,,1390.79,,
15-Dec-2005,,,,1354.8,,
16-Dec-2005,,,,1373.79,,
19-Dec-2005,,,,1388.33,,
20-Dec-2005,,,,1389.32,,
21-Dec-2005,,,,1383.44,,
22-Dec-2005,,,,1392.41,,
23-Dec-2005,,,,1384.24,,
26-Dec-2005,,,,1338,,
27-Dec-2005,,,,1368.35,,
28-Dec-2005,,,,1357.9,,
29-Dec-2005,,,,1345.24,,
30-Dec-2005,,,,1360.65,,
02-Jan-2006,,,,1374.13,,
03-Jan-2006,,,,1392.06,,
04-Jan-2006,,,,1412.62,,
05-Jan-2006,,,,1427.37,,
06-Jan-2006,,,,1443.51,,
09-Jan-2006,,,,1442.59,,
10-Jan-2006,,,,1420.73,,
12-Jan-2006,,,,1408.4,,
13-Jan-2006,,,,1409.7,,
16-Jan-2006,,,,1406.07,,
17-Jan-2006,,,,1402.58,,
18-Jan-2006,,,,1390.59,,
19-Jan-2006,,,,1400.76,,
20-Jan-2006,,,,1432.54,,
23-Jan-2006,,,,1437.54,,
24-Jan-2006,,,,1414.37,,
25-Jan-2006,,,,1412.16,,
27-Jan-2006,,,,1455.97,,
30-Jan-2006,,,,1452.17,,
31-Jan-2006,,,,1454.44,,
01-Feb-2006,,,,1426.33,,
02-Feb-2006,,,,1412.95,,
03-Feb-2006,,,,1405.09,,
06-Feb-2006,,,,1456.84,,
07-Feb-2006,,,,1505.86,,
08-Feb-2006,,,,1479.61,,
10-Feb-2006,,,,1469.55,,
13-Feb-2006,,,,1470.1,,
14-Feb-2006,,,,1466.72,,
15-Feb-2006,,,,1458.14,,
16-Feb-2006,,,,1461.94,,
17-Feb-2006,,,,1436.84,,
20-Feb-2006,,,,1417.71,,
21-Feb-2006,,,,1421.75,,
22-Feb-2006,,,,1417.85,,
23-Feb-2006,,,,1397.11,,
24-Feb-2006,,,,1405.01,,
27-Feb-2006,,,,1425.85,,
28-Feb-2006,,,,1432.59,,
01-Mar-2006,,,,1452.9,,
02-Mar-2006,,,,1473.97,,
03-Mar-2006,,,,1483.48,,
06-Mar-2006,,,,1482.2,,
07-Mar-2006,,,,1460.78,,
08-Mar-2006,,,,1452.27,,
09-Mar-2006,,,,1464.69,,
10-Mar-2006,,,,1473.36,,
13-Mar-2006,,,,1470.4,,
14-Mar-2006,,,,1483.99,,
16-Mar-2006,,,,1499.91,,
17-Mar-2006,,,,1498.37,,
20-Mar-2006,,,,1497.59,,
21-Mar-2006,,,,1480.39,,
22-Mar-2006,,,,1476.88,,
23-Mar-2006,,,,1470.56,,
24-Mar-2006,,,,1483.11,,
27-Mar-2006,,,,1486.9,,
28-Mar-2006,,,,1480.46,,
29-Mar-2006,,,,1495.38,,
30-Mar-2006,,,,1499.4,,
31-Mar-2006,,,,1513.45,,
