DATE,OPEN,HIGH,LOW,CLOSE,SHARES TRADED,TURNOVER (INR CR)
01-Jan-2004,,,,1000,,
02-Jan-2004,,,,1007.2,,
05-Jan-2004,,,,1028.46,,
06-Jan-2004,,,,1021.95,,
07-Jan-2004,,,,1008.47,,
08-Jan-2004,,,,1037.5,,
09-Jan-2004,,,,1058.83,,
12-Jan-2004,,,,1065.86,,
13-Jan-2004,,,,1077.25,,
14-Jan-2004,,,,1098.86,,
15-Jan-2004,,,,1085.1,,
16-Jan-2004,,,,1047.19,,
19-Jan-2004,,,,1074.56,,
20-Jan-2004,,,,1039.77,,
21-Jan-2004,,,,990.53,,
22-Jan-2004,,,,981.37,,
23-Jan-2004,,,,1025.15,,
27-Jan-2004,,,,1056.15,,
28-Jan-2004,,,,1042.87,,
29-Jan-2004,,,,1026.61,,
30-Jan-2004,,,,997.51,,
03-Feb-2004,,,,961.07,,
04-Feb-2004,,,,990.18,,
05-Feb-2004,,,,991.33,,
06-Feb-2004,,,,1018.24,,
09-Feb-2004,,,,1059.36,,
10-Feb-2004,,,,1064.26,,
11-Feb-2004,,,,1062.42,,
12-Feb-2004,,,,1048.86,,
13-Feb-2004,,,,1056.37,,
16-Feb-2004,,,,1049.41,,
17-Feb-2004,,,,1060.54,,
18-Feb-2004,,,,1056.78,,
19-Feb-2004,,,,1031.19,,
20-Feb-2004,,,,1008.79,,
23-Feb-2004,,,,981.28,,
24-Feb-2004,,,,985.99,,
25-Feb-2004,,,,973.38,,
26-Feb-2004,,,,960.54,,
27-Feb-2004,,,,971.35,,
01-Mar-2004,,,,1003.03,,
03-Mar-2004,,,,1003.48,,
04-Mar-2004,,,,1009.82,,
05-Mar-2004,,,,1019.82,,
08-Mar-2004,,,,1044.14,,
09-Mar-2004,,,,1042.2,,
10-Mar-2004,,,,1017.16,,
11-Mar-2004,,,,995.86,,
12-Mar-2004,,,,993.98,,
15-Mar-2004,,,,970.58,,
16-Mar-2004,,,,966.02,,
17-Mar-2004,,,,975.7,,
18-Mar-2004,,,,961.68,,
19-Mar-2004,,,,964.87,,
22-Mar-2004,,,,944.89,,
23-Mar-2004,,,,944.09,,
24-Mar-2004,,,,947.81,,
25-Mar-2004,,,,964.74,,
26-Mar-2004,,,,1010.59,,
29-Mar-2004,,,,1032.77,,
30-Mar-2004,,,,1026.74,,
31-Mar-2004,,,,1040.82,,
01-Apr-2004,,,,1063.98,,
02-Apr-2004,,,,1078,,
05-Apr-2004,,,,1066.3,,
06-Apr-2004,,,,1069.62,,
07-Apr-2004,,,,1071.22,,
08-Apr-2004,,,,1068.35,,
12-Apr-2004,,,,1061.94,,
13-Apr-2004,,,,1083.53,,
15-Apr-2004,,,,1088.66,,
16-Apr-2004,,,,1092,,
17-Apr-2004,,,,1096.81,,
19-Apr-2004,,,,1079.76,,
20-Apr-2004,,,,1078.7,,
21-Apr-2004,,,,1087.47,,
22-Apr-2004,,,,1100.57,,
23-Apr-2004,,,,1121.63,,
27-Apr-2004,,,,1085.23,,
28-Apr-2004,,,,1093.18,,
29-Apr-2004,,,,1090.31,,
30-Apr-2004,,,,1079.74,,
03-May-2004,,,,1056.37,,
04-May-2004,,,,1076.64,,
05-May-2004,,,,1080.91,,
06-May-2004,,,,1104.44,,
07-May-2004,,,,1092.93,,
10-May-2004,,,,1076.49,,
11-May-2004,,,,1027.81,,
12-May-2004,,,,1025.64,,
13-May-2004,,,,1009.98,,
14-May-2004,,,,894.52,,
17-May-2004,,,,774.45,,
18-May-2004,,,,872.61,,
19-May-2004,,,,924.22,,
20-May-2004,,,,911.7,,
21-May-2004,,,,915.47,,
24-May-2004,,,,930.3,,
25-May-2004,,,,922.58,,
26-May-2004,,,,924.71,,
27-May-2004,,,,922.7,,
28-May-2004,,,,865.69,,
31-May-2004,,,,834.14,,
01-Jun-2004,,,,838.17,,
02-Jun-2004,,,,869.43,,
03-Jun-2004,,,,866.56,,
04-Jun-2004,,,,888.56,,
07-Jun-2004,,,,901.18,,
08-Jun-2004,,,,903.27,,
09-Jun-2004,,,,904,,
10-Jun-2004,,,,895.82,,
11-Jun-2004,,,,869.06,,
14-Jun-2004,,,,837.83,,
15-Jun-2004,,,,849.56,,
16-Jun-2004,,,,846.02,,
17-Jun-2004,,,,859.8,,
18-Jun-2004,,,,852.71,,
21-Jun-2004,,,,837.19,,
22-Jun-2004,,,,833.6,,
23-Jun-2004,,,,819.1,,
24-Jun-2004,,,,829.39,,
25-Jun-2004,,,,822.89,,
28-Jun-2004,,,,837.57,,
29-Jun-2004,,,,831.92,,
30-Jun-2004,,,,827.88,,
01-Jul-2004,,,,844.44,,
02-Jul-2004,,,,838.88,,
05-Jul-2004,,,,817.55,,
06-Jul-2004,,,,832.23,,
07-Jul-2004,,,,836.65,,
08-Jul-2004,,,,807.75,,
09-Jul-2004,,,,822.68,,
12-Jul-2004,,,,825.2,,
13-Jul-2004,,,,823.23,,
14-Jul-2004,,,,820.74,,
15-Jul-2004,,,,825.35,,
16-Jul-2004,,,,841.08,,
19-Jul-2004,,,,849.89,,
20-Jul-2004,,,,853.96,,
21-Jul-2004,,,,867.37,,
22-Jul-2004,,,,893.32,,
23-Jul-2004,,,,895.4,,
26-Jul-2004,,,,894.9,,
27-Jul-2004,,,,868.57,,
28-Jul-2004,,,,855.31,,
29-Jul-2004,,,,871.83,,
30-Jul-2004,,,,868.88,,
02-Aug-2004,,,,873.81,,
03-Aug-2004,,,,867.78,,
04-Aug-2004,,,,861.87,,
05-Aug-2004,,,,882.57,,
06-Aug-2004,,,,870.09,,
09-Aug-2004,,,,883.59,,
10-Aug-2004,,,,884.8,,
11-Aug-2004,,,,873.5,,
12-Aug-2004,,,,870.66,,
13-Aug-2004,,,,865.06,,
16-Aug-2004,,,,859.06,,
17-Aug-2004,,,,858.16,,
18-Aug-2004,,,,851.25,,
19-Aug-2004,,,,851.73,,
20-Aug-2004,,,,840.66,,
23-Aug-2004,,,,831.75,,
24-Aug-2004,,,,834.96,,
25-Aug-2004,,,,844.76,,
26-Aug-2004,,,,858.8,,
27-Aug-2004,,,,854.15,,
30-Aug-2004,,,,866.47,,
31-Aug-2004,,,,865.45,,
01-Sep-2004,,,,877.45,,
02-Sep-2004,,,,871.35,,
03-Sep-2004,,,,883.6,,
06-Sep-2004,,,,888.76,,
07-Sep-2004,,,,894.56,,
08-Sep-2004,,,,904.91,,
09-Sep-2004,,,,895.81,,
10-Sep-2004,,,,907.36,,
13-Sep-2004,,,,899.82,,
14-Sep-2004,,,,905.25,,
15-Sep-2004,,,,897.22,,
16-Sep-2004,,,,903.44,,
17-Sep-2004,,,,926.28,,
20-Sep-2004,,,,927.26,,
21-Sep-2004,,,,942.2,,
22-Sep-2004,,,,963.13,,
23-Sep-2004,,,,944.45,,
24-Sep-2004,,,,939.09,,
27-Sep-2004,,,,931.28,,
28-Sep-2004,,,,924.45,,
29-Sep-2004,,,,926.44,,
30-Sep-2004,,,,923.79,,
01-Oct-2004,,,,939.79,,
04-Oct-2004,,,,950.21,,
05-Oct-2004,,,,964.43,,
06-Oct-2004,,,,956.32,,
07-Oct-2004,,,,961.08,,
08-Oct-2004,,,,964.66,,
09-Oct-2004,,,,958.6,,
11-Oct-2004,,,,952.06,,
12-Oct-2004,,,,942.07,,
14-Oct-2004,,,,929.74,,
15-Oct-2004,,,,922.51,,
18-Oct-2004,,,,928.47,,
19-Oct-2004,,,,935.06,,
20-Oct-2004,,,,926.13,,
21-Oct-2004,,,,927.26,,
25-Oct-2004,,,,903.48,,
26-Oct-2004,,,,912.7,,
27-Oct-2004,,,,917.35,,
28-Oct-2004,,,,913.04,,
29-Oct-2004,,,,917.71,,
01-Nov-2004,,,,927.3,,
02-Nov-2004,,,,933.74,,
03-Nov-2004,,,,964.02,,
04-Nov-2004,,,,963.61,,
05-Nov-2004,,,,981.26,,
08-Nov-2004,,,,984.25,,
09-Nov-2004,,,,986.67,,
10-Nov-2004,,,,990.9,,
11-Nov-2004,,,,984.37,,
12-Nov-2004,,,,985.84,,
16-Nov-2004,,,,1006.19,,
17-Nov-2004,,,,1028.48,,
18-Nov-2004,,,,1046.62,,
19-Nov-2004,,,,1042.8,,
22-Nov-2004,,,,1045.19,,
23-Nov-2004,,,,1052.38,,
24-Nov-2004,,,,1060.27,,
25-Nov-2004,,,,1065.47,,
29-Nov-2004,,,,1087.76,,
30-Nov-2004,,,,1105.57,,
01-Dec-2004,,,,1113.11,,
02-Dec-2004,,,,1160.51,,
03-Dec-2004,,,,1157.56,,
06-Dec-2004,,,,1156.75,,
07-Dec-2004,,,,1152.01,,
08-Dec-2004,,,,1153.62,,
09-Dec-2004,,,,1174.06,,
10-Dec-2004,,,,1156.49,,
13-Dec-2004,,,,1162.75,,
14-Dec-2004,,,,1174.79,,
15-Dec-2004,,,,1175.92,,
16-Dec-2004,,,,1171.35,,
17-Dec-2004,,,,1155.76,,
20-Dec-2004,,,,1170.48,,
21-Dec-2004,,,,1187.8,,
22-Dec-2004,,,,1174,,
23-Dec-2004,,,,1190.81,,
24-Dec-2004,,,,1195.19,,
27-Dec-2004,,,,1203.45,,
28-Dec-2004,,,,1213.21,,
29-Dec-2004,,,,1212.97,,
30-Dec-2004,,,,1212.28,,
31-Dec-2004,,,,1241.02,,
03-Jan-2005,,,,1250.3,,
04-Jan-2005,,,,1257.57,,
05-Jan-2005,,,,1204.04,,
06-Jan-2005,,,,1175.34,,
07-Jan-2005,,,,1184.06,,
10-Jan-2005,,,,1163.24,,
11-Jan-2005,,,,1143.19,,
12-Jan-2005,,,,1114.52,,
13-Jan-2005,,,,1154.97,,
14-Jan-2005,,,,1143.95,,
17-Jan-2005,,,,1162.39,,
18-Jan-2005,,,,1165.52,,
19-Jan-2005,,,,1161.38,,
20-Jan-2005,,,,1148.68,,
24-Jan-2005,,,,1124.98,,
25-Jan-2005,,,,1147.13,,
27-Jan-2005,,,,1147.46,,
28-Jan-2005,,,,1187.38,,
31-Jan-2005,,,,1227.23,,
01-Feb-2005,,,,1221.49,,
02-Feb-2005,,,,1230.66,,
03-Feb-2005,,,,1248.05,,
04-Feb-2005,,,,1243.99,,
07-Feb-2005,,,,1227.17,,
08-Feb-2005,,,,1234.22,,
09-Feb-2005,,,,1256.16,,
10-Feb-2005,,,,1253.21,,
11-Feb-2005,,,,1254.47,,
