DATE,OPEN,HIGH,LOW,CLOSE,SHARES TRADED,TURNOVER (INR CR)
03-Mar-2012,3209.45,3219.9,3207.8,3211.5,6929154,83.76
05-Mar-2012,3192.45,3192.75,3102.45,3107.75,29293035,686.14
06-Mar-2012,3093.9,3159.65,2968.1,2981.1,60721202,1392.4
07-Mar-2012,2966.95,2986.9,2902.65,2939.15,61410707,1314.22
09-Mar-2012,2988.9,3099.05,2988.9,3090.5,51423753,1217.54
12-Mar-2012,3132.75,3144.6,3074.8,3121.95,37956847,955.81
13-Mar-2012,3144.4,3236.35,3144.4,3213.95,44786397,1114.15
14-Mar-2012,3257.6,3270.75,3205.05,3212.1,40489512,1086.86
15-Mar-2012,3199.9,3199.9,3145,3170.85,34003869,928.49
16-Mar-2012,3174.3,3213.7,3095.3,3106.45,39726876,1046.61
19-Mar-2012,3102.9,3141.9,3066.95,3082.55,31731476,706.95
20-Mar-2012,3079.15,3123.75,3063.65,3083.75,37305132,931.85
21-Mar-2012,3077.4,3153.15,3048.35,3141.95,46992323,1102.39
22-Mar-2012,3135.2,3143.1,3024.65,3033.95,56219941,1504.27
23-Mar-2012,3038.2,3072.9,2984.95,3018.4,42219930,1123.34
26-Mar-2012,3022.05,3034.35,2933.1,2954.25,37370356,935.14
27-Mar-2012,2996.95,3011.1,2954.9,2996.35,47041642,1084.21
28-Mar-2012,2989,2989,2950.5,2967.15,36042248,833.71
29-Mar-2012,2937.9,2990.7,2926.25,2974.25,54531534,1181.42
30-Mar-2012,2983.65,3063.7,2983.65,3054.75,44572010,962.99
02-Apr-2012,3047.25,3073.7,3033.95,3042.25,28940027,648.22
03-Apr-2012,3064.45,3107.05,3064.45,3092.15,35548396,742.86
04-Apr-2012,3064.5,3077.7,3042.1,3059.85,27335137,645.2
09-Apr-2012,3035.2,3035.2,2944.5,2954.25,26856487,599.82
10-Apr-2012,2964.4,2964.4,2906.2,2926.65,33602793,728.52
11-Apr-2012,2899.8,2925.65,2872.35,2886.4,39133685,833.62
12-Apr-2012,2912.4,2966.6,2908.3,2959.75,36827475,784.01
13-Apr-2012,2984.7,3005.25,2935.05,2945.55,37907842,1053.69
16-Apr-2012,2924.55,2959.3,2916,2952.8,21542601,526.96
17-Apr-2012,2972.7,3014.25,2962.7,3010.35,30828727,732.11
18-Apr-2012,3028.5,3064.2,3028.5,3038.6,31317248,773.97
19-Apr-2012,3048.55,3069,3022,3060.4,25540315,594.7
20-Apr-2012,3044.7,3077,3002.35,3033.2,31830803,768.75
23-Apr-2012,3019.15,3045.85,2926.3,2941,35202093,789.14
24-Apr-2012,2948.3,2972.2,2920.65,2962.45,30309196,727.05
25-Apr-2012,2967.4,2994.65,2919.2,2949.85,27121875,651.69
26-Apr-2012,2965.9,2982.1,2939.1,2947.95,37091438,907.3
27-Apr-2012,2950.8,2972.45,2892.75,2922.8,24313639,545.41
28-Apr-2012,2932.95,2949.3,2926.95,2943.15,1670144,42.35
30-Apr-2012,2941.85,2981.55,2935.65,2970.25,23671892,539.03
02-May-2012,2974.8,2998.55,2947.75,2957,24040611,557.41
03-May-2012,2941.65,2945.65,2888.8,2902.15,22869481,574.2
04-May-2012,2890.65,2891.75,2813.8,2828.5,33740157,685.26
07-May-2012,2788.35,2881.15,2762.2,2871.8,32701253,767.65
08-May-2012,2880.2,2894.05,2807.9,2825.2,36423175,800.84
09-May-2012,2798.05,2820.4,2756.35,2767.5,38767874,806.04
10-May-2012,2769.15,2809.95,2728.3,2733.55,26350863,643.98
11-May-2012,2714.8,2742.85,2682.95,2700.9,31771873,845.08
14-May-2012,2702.55,2735.3,2653.75,2686.6,27591676,679.61
15-May-2012,2664.55,2748.1,2664.55,2741.2,33644316,776.39
16-May-2012,2695.7,2698.05,2658.35,2665.35,38224774,820.45
17-May-2012,2676,2714,2654.85,2675.8,35889074,781.92
18-May-2012,2630.1,2694.35,2616.4,2687.25,38290981,849.8
21-May-2012,2674.9,2723.8,2674.9,2704.85,36752122,886.93
22-May-2012,2728.4,2742.9,2644.6,2654.5,31639148,649.57
23-May-2012,2641,2653.45,2616.1,2630.95,28677135,595.38
24-May-2012,2644.95,2675.65,2610.9,2667.75,29470395,645.92
25-May-2012,2656.15,2704.7,2652.15,2690.55,28958305,640.8
28-May-2012,2690.6,2722.6,2690.6,2716.7,22236465,512.68
29-May-2012,2731.3,2752.75,2718.15,2731.6,35790709,692.37
30-May-2012,2713.6,2732.1,2699.8,2706.1,25585605,513.85
31-May-2012,2688.25,2714.85,2687.5,2698.55,74641195,1338.67
01-Jun-2012,2689,2701.3,2644.8,2654.65,29369328,663.83
04-Jun-2012,2630.8,2642.85,2594.6,2635.5,28400831,599.11
05-Jun-2012,2649.15,2677.2,2620.4,2626.8,27275555,560.51
06-Jun-2012,2646.1,2708.85,2646.1,2705.65,30981242,785.04
07-Jun-2012,2732.2,2748.35,2715.75,2739.65,32928320,820.22
08-Jun-2012,2749.75,2762.1,2714.65,2752.05,33183802,691.85
11-Jun-2012,2782.6,2809.8,2734.1,2749.6,30416511,653.75
12-Jun-2012,2729.15,2788.65,2725.25,2780.25,31439975,670.49
13-Jun-2012,2785.75,2796.55,2761.9,2770.05,26456434,609.65
14-Jun-2012,2767.6,2783,2731.05,2737.4,25165907,535.95
15-Jun-2012,2751.1,2781.05,2750.35,2775.85,37833781,694.98
18-Jun-2012,2799.3,2822.85,2736.4,2750.7,41379187,810.82
19-Jun-2012,2745.15,2770.85,2719.85,2748.3,41254367,697.89
20-Jun-2012,2767.2,2788.85,2745.25,2778.25,45349450,887.91
21-Jun-2012,2762.5,2805.05,2754.9,2798.85,26232679,534.18
22-Jun-2012,2771.25,2781.8,2734.4,2755.9,29863257,614.47
25-Jun-2012,2766.85,2792.45,2726.45,2736.05,31745147,569.79
26-Jun-2012,2728.25,2740.55,2709.8,2726.95,25994978,556.28
27-Jun-2012,2743.35,2777.65,2741.75,2772.4,26581734,585.43
28-Jun-2012,2781.15,2791.05,2760.6,2776.5,32929596,741.32
29-Jun-2012,2805,2875.1,2805,2870.35,35735434,925.73
02-Jul-2012,2882.8,2911.15,2856.5,2882.9,27035074,650.63
03-Jul-2012,2887.75,2917.05,2879.9,2905.8,31551086,758.98
04-Jul-2012,2916.35,2978.9,2916.35,2965.6,51982185,1179.48
05-Jul-2012,2969.45,2980.85,2948.5,2956.15,28691985,767.22
06-Jul-2012,2951,2951,2907.45,2924.95,24387160,649.69
09-Jul-2012,2897.7,2900.9,2862.3,2882.35,21612519,515.02
10-Jul-2012,2885.9,2930.7,2885.9,2926.4,29404290,647.99
11-Jul-2012,2911.15,2935.05,2893.25,2898,24950321,533.43
12-Jul-2012,2883.2,2889,2859.65,2864.6,27588488,565.72
13-Jul-2012,2873.15,2886.95,2828.3,2831.75,24889039,570.71
16-Jul-2012,2820.2,2825.3,2765.55,2770.15,24115248,555.54
17-Jul-2012,2782.05,2799.05,2760.35,2767.4,23489082,526.83
18-Jul-2012,2769.05,2816.15,2767.45,2808.4,24270433,617.49
19-Jul-2012,2833.55,2845.25,2825.75,2832.35,18056645,459.73
20-Jul-2012,2822.35,2848.45,2811.1,2834.4,18101422,423.03
23-Jul-2012,2809.4,2809.4,2734.15,2740.5,20831628,463.73
24-Jul-2012,2739.55,2758.1,2731.9,2745.25,21756089,457.44
25-Jul-2012,2725.5,2726.45,2675.25,2687.7,34870929,824.04
26-Jul-2012,2699.65,2702,2638,2651.9,47945471,1119.06
27-Jul-2012,2696.3,2739.45,2691.3,2708.2,26862259,641.45
30-Jul-2012,2727.4,2763.9,2720.3,2760.25,18676782,476.51
31-Jul-2012,2766.6,2791.3,2719.9,2783.15,27114343,640.98
01-Aug-2012,2777.9,2793.7,2751.1,2762.8,20807056,594.23
02-Aug-2012,2755.9,2763.55,2740.2,2757.25,19592829,510.16
03-Aug-2012,2735.05,2735.05,2682.1,2714.45,22741108,607.41
06-Aug-2012,2745,2767.45,2735.65,2743.8,18716540,407.95
07-Aug-2012,2746.45,2771.9,2740.85,2759.15,17982282,557.79
08-Aug-2012,2767.85,2811.4,2767.85,2779.7,30703466,767.32
09-Aug-2012,2782.25,2813.95,2777.3,2796.2,30124629,663.97
10-Aug-2012,2785.6,2813.35,2777.7,2797,22782512,518.49
13-Aug-2012,2808.45,2808.6,2777.3,2797.75,24066912,525.85
14-Aug-2012,2787.45,2833.05,2787.1,2822.45,27200900,688.36
16-Aug-2012,2812.6,2821,2778.85,2786.05,26974683,634.16
17-Aug-2012,2783.3,2797.05,2737.3,2741.25,37004114,884.82
21-Aug-2012,2736.55,2766.6,2713.2,2762.65,30891588,653.21
22-Aug-2012,2751.3,2771.85,2748.1,2756.65,22310032,520.96
23-Aug-2012,2768.35,2799.6,2751.55,2771.85,26728414,664.74
24-Aug-2012,2755.85,2771.2,2740.2,2760.45,29315016,834.08
27-Aug-2012,2767.75,2772.35,2719.95,2722.95,21666443,615.15
28-Aug-2012,2727.1,2728.05,2619.45,2647,34510169,876.83
29-Aug-2012,2645.5,2649.9,2595.15,2600.9,33659425,674.29
30-Aug-2012,2589.8,2601.25,2567.75,2590,43529813,874.61
31-Aug-2012,2583.05,2586.55,2533.1,2554.8,36867790,750.15
03-Sep-2012,2570.1,2582.9,2534.7,2544.05,32695922,807.62
04-Sep-2012,2546.45,2565.45,2528.7,2561.05,25203951,606.56
05-Sep-2012,2538.4,2542.25,2487.95,2497.6,35946755,785.46
06-Sep-2012,2500.5,2526,2497.25,2508.6,32315691,654.08
07-Sep-2012,2550.5,2578.35,2550.5,2575.75,33006779,693.12
08-Sep-2012,2578.2,2605.45,2578.2,2600,4363361,85.96
10-Sep-2012,2594.7,2631.4,2594.7,2618.75,31496809,698.4
11-Sep-2012,2587.25,2587.95,2566.2,2582.4,33740001,606.45
12-Sep-2012,2593.9,2637.15,2571.75,2633.15,44268731,911.11
13-Sep-2012,2632.8,2639.85,2611.05,2628.5,30122917,640.97
14-Sep-2012,2685.65,2748.75,2685.65,2740.9,59541624,1238.41
17-Sep-2012,2768.3,2795.95,2738.75,2775.55,56407308,1342.92
18-Sep-2012,2764.45,2777.85,2751.75,2771.8,38845849,907.09
20-Sep-2012,2738.35,2761.85,2703.85,2708.75,33994605,839.16
21-Sep-2012,2718.75,2824.55,2715.45,2817.7,65744684,1464.88
24-Sep-2012,2817.1,2876.7,2811.75,2827.75,42310678,1053.43
25-Sep-2012,2828.4,2843.35,2779.8,2788.55,32407550,761.89
26-Sep-2012,2770,2789.75,2744,2752.55,34983638,804.67
27-Sep-2012,2751.1,2768.85,2729.75,2734.25,53376831,1048.95
28-Sep-2012,2761.05,2810.35,2761.05,2768.4,34226366,855.99
01-Oct-2012,2776.7,2784.9,2741.75,2777.1,25488868,628.63
03-Oct-2012,2779.7,2791.65,2770.45,2787.25,29346810,815.52
04-Oct-2012,2797.65,2815.25,2786.1,2790.75,26203425,700.43
05-Oct-2012,2807.5,2817.6,2466.6,2790.75,33735907,901.55
08-Oct-2012,2788.8,2806.55,2753.6,2759.7,26438551,708.34
09-Oct-2012,2777.75,2804.6,2755.35,2768.75,19946534,503.35
10-Oct-2012,2755.85,2779.85,2738.7,2743.25,23101725,578.8
11-Oct-2012,2756.35,2795.3,2736.95,2787.6,23237070,634.75
12-Oct-2012,2787.4,2819.3,2779.1,2787.55,19971283,564.64
15-Oct-2012,2781.1,2793.8,2768.45,2786.1,16025556,404.6
16-Oct-2012,2794.35,2799.55,2731.6,2738.7,14439851,394.37
17-Oct-2012,2757.1,2757.8,2719.75,2726.95,16489123,465.48
18-Oct-2012,2734.15,2761.9,2718.65,2757.25,18269681,498
19-Oct-2012,2746.1,2755.05,2710.85,2720.8,14960238,401.6
22-Oct-2012,2705.95,2728.4,2698.75,2723.3,13703865,379.24
23-Oct-2012,2716.05,2729.35,2696.85,2700.55,11204423,295.56
25-Oct-2012,2705.85,2715.4,2683.2,2685.65,22618886,586.97
26-Oct-2012,2672.85,2682.55,2662.35,2678.05,10317526,256.07
29-Oct-2012,2681.45,2703.85,2667,2676.5,10641376,298.36
30-Oct-2012,2673.2,2682.7,2631.3,2636.1,11846754,302.6
31-Oct-2012,2632.65,2670.45,2619.25,2665.75,17621829,431.54
01-Nov-2012,2664.65,2697.3,2657.25,2690,13452505,379.56
02-Nov-2012,2700.55,2724.95,2692.85,2707.05,19059067,461.45
05-Nov-2012,2696.75,2704.05,2675.45,2684.1,13256973,318.56
06-Nov-2012,2674.8,2688.8,2661.75,2681.55,22761503,501.48
07-Nov-2012,2672.85,2712.7,2672.85,2690.15,18736956,478.79
08-Nov-2012,2672.15,2697.65,2663.35,2691.3,17632223,393.39
09-Nov-2012,2694.8,2710,2644,2653,18617340,542.58
12-Nov-2012,2645.15,2648.85,2625.9,2633.7,14753840,421.17
13-Nov-2012,2640.8,2647.9,2637.65,2642.05,3044989,69.77
15-Nov-2012,2630.3,2631.25,2592.45,2601.55,17227521,447.82
16-Nov-2012,2603.1,2628.1,2582.1,2588.05,27333696,569.91
19-Nov-2012,2588.55,2600.4,2559.85,2568.8,17735852,409.96
20-Nov-2012,2583.6,2590.6,2535.75,2549.55,17561072,407.88
21-Nov-2012,2558.2,2574.55,2540.8,2567.8,13797379,348.05
22-Nov-2012,2580.55,2594.5,2563,2585.1,13391283,356.87
23-Nov-2012,2583.9,2589.85,2566.6,2582.7,10841045,280.05
26-Nov-2012,2585.55,2617.1,2585.55,2600.35,14335987,313.69
27-Nov-2012,2609.75,2648.7,2608.4,2637.55,22372340,469.76
29-Nov-2012,2642,2670.4,2639.05,2657.25,24145089,594.26
30-Nov-2012,2663.9,2715.2,2663.9,2711.3,26128487,653.51
03-Dec-2012,2717.1,2748.8,2714.45,2728.4,20638713,512.66
04-Dec-2012,2730.55,2742.45,2712.45,2726.4,14037411,411.1
05-Dec-2012,2743.75,2772.1,2738.5,2763.15,27637752,643.8
06-Dec-2012,2775.15,2785.55,2735.95,2778.05,21546065,563.09
07-Dec-2012,2793.9,2802.15,2755.95,2765.1,21218330,541.8
10-Dec-2012,2767.5,2776.3,2756.25,2771,16454094,400.46
11-Dec-2012,2778.35,2794.25,2732.55,2752,25768853,609.98
12-Dec-2012,2759.9,2768.35,2729.9,2734.95,18021783,504.43
13-Dec-2012,2737.8,2745.8,2698.75,2704.35,16252397,430.11
14-Dec-2012,2704.5,2761.3,2703.8,2755.55,20072555,494.55
17-Dec-2012,2754.05,2800.05,2753.8,2795.9,27105932,631.77
18-Dec-2012,2802.7,2860.55,2773.95,2856.7,44482705,1208.85
19-Dec-2012,2866.6,2908.5,2866.6,2904.1,36357857,1005.9
20-Dec-2012,2900,2950.65,2872.9,2941.05,40398853,1044.59
21-Dec-2012,2924.8,2944.4,2885.15,2894.85,34931284,882.7
24-Dec-2012,2896.15,2913.5,2874.05,2881.45,21548739,537.33
26-Dec-2012,2885.6,2916.85,2885.6,2896.6,21864740,527
27-Dec-2012,2907.55,2914.55,2874.45,2880.35,33375485,748.78
28-Dec-2012,2890.1,2908.1,2870.35,2889.35,21072303,485.95
31-Dec-2012,2890.7,2908.45,2886.35,2900.25,20418312,417.79
01-Jan-2013,2916.15,2967.15,2916.15,2959.35,21499848,560.93
02-Jan-2013,2979.95,3002.1,2970.15,2973.9,28859899,652.44
03-Jan-2013,2983.7,2999.65,2969.3,2983.75,19289748,520.83
04-Jan-2013,2975.45,2975.9,2938.1,2955.8,19435986,542.16
07-Jan-2013,2965,3013.9,2936.8,2986.05,34276632,913.81
08-Jan-2013,2983.4,2983.4,2931.4,2955.4,20243360,530.23
09-Jan-2013,2962.6,2971.25,2914.55,2919.55,30346236,877.85
10-Jan-2013,2935.25,2952.6,2898.15,2907.05,27936083,679.9
11-Jan-2013,2907.5,2928.65,2852.2,2859.85,19322937,518.05
14-Jan-2013,2861.15,2907.9,2835.35,2901,19225375,522.7
15-Jan-2013,2898.15,2913.55,2881.15,2894.5,17390098,462.11
16-Jan-2013,2883.8,2892.3,2820.75,2827.6,18326216,492.59
17-Jan-2013,2814.95,2850.1,2797.75,2837.7,26445953,611.44
18-Jan-2013,2843.7,2868.25,2815.8,2825.1,19103748,457.98
21-Jan-2013,2820.85,2847.5,2812.7,2818.3,13499171,363.41
22-Jan-2013,2815.15,2843.9,2783.55,2793.75,17515016,420.37
23-Jan-2013,2804.65,2813.45,2759.45,2780.8,19813614,445.33
24-Jan-2013,2777.3,2786.1,2724.95,2730.85,21004614,494.39
25-Jan-2013,2726.95,2772.95,2703.5,2766.9,20051161,512.78
28-Jan-2013,2771.55,2786.45,2752.05,2773.1,18257468,513.06
29-Jan-2013,2766.15,2803.3,2749,2759.05,20302375,546.73
30-Jan-2013,2762.75,2791.45,2762.4,2766,21007123,530.44
31-Jan-2013,2757.65,2777.95,2746.65,2773.25,35612436,752.38
01-Feb-2013,2776.05,2798.1,2746.9,2754.35,20463785,481.16
04-Feb-2013,2762.75,2772.7,2726.5,2730.9,16268118,428.86
05-Feb-2013,2712.8,2725.5,2699.25,2713.1,16135364,399.64
06-Feb-2013,2727.65,2753.15,2714.7,2718.3,22748265,472.86
07-Feb-2013,2713.55,2723.45,2679.75,2691.2,15054661,346.76
08-Feb-2013,2692.7,2700.65,2643.8,2654.05,27501018,538.61
