DATE,OPEN,HIGH,LOW,CLOSE,SHARES TRADED,TURNOVER (INR CR)
28-Jun-2004,,,,815.28,29815631,209.5
29-Jun-2004,,,,820.25,33972083,231.69
30-Jun-2004,,,,813.42,22188557,150.16
01-Jul-2004,,,,825.95,21852707,156.84
02-Jul-2004,,,,827.1,21401284,150.25
05-Jul-2004,,,,817.54,15521299,127.34
06-Jul-2004,,,,819.39,18882023,131.58
07-Jul-2004,,,,822.2,21582250,155.51
08-Jul-2004,,,,807.88,54124053,317.97
09-Jul-2004,,,,823.05,31125665,211.64
12-Jul-2004,,,,827.85,21643975,155.02
13-Jul-2004,,,,822.87,15960912,121.6
14-Jul-2004,,,,824.61,24769415,169.94
15-Jul-2004,,,,830.49,30602029,227.42
16-Jul-2004,,,,843.52,31980456,224.28
19-Jul-2004,,,,851.4,37458469,260.15
20-Jul-2004,,,,846.13,22098875,164.2
21-Jul-2004,,,,847.85,23209464,153.75
22-Jul-2004,,,,856.25,39722566,247.15
23-Jul-2004,,,,860.62,31807468,239.49
26-Jul-2004,,,,863.8,27699827,216.68
27-Jul-2004,,,,850.77,20187666,156.72
28-Jul-2004,,,,843.74,15632713,128.4
29-Jul-2004,,,,850.8,20364318,142.08
30-Jul-2004,,,,855.87,25473667,191.98
02-Aug-2004,,,,854.51,20772554,147.93
03-Aug-2004,,,,856.18,26573956,181.43
04-Aug-2004,,,,860.76,19613732,166.62
05-Aug-2004,,,,873.87,23476253,194.37
06-Aug-2004,,,,870.27,42025175,294.82
09-Aug-2004,,,,875.68,45553849,283.08
10-Aug-2004,,,,876.65,37790359,202.03
11-Aug-2004,,,,859.3,31768683,197.25
12-Aug-2004,,,,849.34,24635137,161.41
13-Aug-2004,,,,852.33,27367359,170.8
16-Aug-2004,,,,849.99,19273851,127.13
17-Aug-2004,,,,862.69,34352996,221.31
18-Aug-2004,,,,855.88,34460181,226.19
19-Aug-2004,,,,863.06,23656529,160.16
20-Aug-2004,,,,857.39,20050779,156.08
23-Aug-2004,,,,848.12,19386927,129.13
24-Aug-2004,,,,857.59,25036287,158.02
25-Aug-2004,,,,864.34,36943660,211.24
26-Aug-2004,,,,875.66,34138155,227.49
27-Aug-2004,,,,882.07,36328361,246.55
30-Aug-2004,,,,901.93,30154301,217.61
31-Aug-2004,,,,905.53,36321273,306.42
01-Sep-2004,,,,915.54,37124225,247.55
02-Sep-2004,,,,914.34,35811643,245.4
03-Sep-2004,,,,928.21,33471919,252.15
06-Sep-2004,,,,936,33111133,251.84
07-Sep-2004,,,,943.82,38088035,276.85
08-Sep-2004,,,,946.43,34057577,242.01
09-Sep-2004,,,,935.55,28629216,220.58
10-Sep-2004,,,,940.52,23018025,191.73
13-Sep-2004,,,,941.57,22777480,206.11
14-Sep-2004,,,,940.14,23779435,184.51
15-Sep-2004,,,,943.37,24592679,218.99
16-Sep-2004,,,,956.26,28282944,215.97
17-Sep-2004,,,,959.48,27181527,223.24
20-Sep-2004,,,,961.5,24846923,201.38
21-Sep-2004,,,,968.82,19783721,184.14
22-Sep-2004,,,,982.64,34991449,273.49
23-Sep-2004,,,,975.85,35832347,254.27
24-Sep-2004,,,,985.17,28227556,263.56
27-Sep-2004,,,,986.71,20679204,226.54
28-Sep-2004,,,,978.54,18145946,207.19
29-Sep-2004,,,,986.37,19106216,199.25
30-Sep-2004,,,,992.34,36799155,232.47
01-Oct-2004,,,,996.83,18079416,150.14
04-Oct-2004,,,,1008.61,28945908,260.52
05-Oct-2004,,,,1021.3,29700178,247.57
06-Oct-2004,,,,1022.84,51411634,345.84
07-Oct-2004,,,,1027.08,42754245,270.6
08-Oct-2004,,,,1026.68,34126933,207.73
09-Oct-2004,,,,1030.4,17122817,96.52
11-Oct-2004,,,,1018.24,35167139,219.86
12-Oct-2004,,,,998.46,23581135,165.62
14-Oct-2004,,,,995.44,16524358,136.52
15-Oct-2004,,,,990.71,17315254,133.81
18-Oct-2004,,,,993.8,13345786,133.31
19-Oct-2004,,,,1000.72,17380003,176.89
20-Oct-2004,,,,998.7,18090765,201.21
21-Oct-2004,,,,994.08,15521904,203.65
25-Oct-2004,,,,973.24,15289151,142.19
26-Oct-2004,,,,977.23,20379618,194.95
27-Oct-2004,,,,989.79,18950565,266.64
28-Oct-2004,,,,996.46,24556047,254.34
29-Oct-2004,,,,992.45,15228100,189.25
01-Nov-2004,,,,991.08,14179732,170.95
02-Nov-2004,,,,1002.01,16303987,172.98
03-Nov-2004,,,,1013.03,22134513,220.36
04-Nov-2004,,,,1021.16,25155664,268.92
05-Nov-2004,,,,1020.41,20936592,209.2
08-Nov-2004,,,,1019.34,22126146,201.34
09-Nov-2004,,,,1014.04,20171829,200.85
10-Nov-2004,,,,1018.4,19999952,192.72
11-Nov-2004,,,,1019.62,21071644,192.17
12-Nov-2004,,,,1024.4,6674327,55.46
16-Nov-2004,,,,1037.31,20696962,204.4
17-Nov-2004,,,,1055.37,29285045,275.3
18-Nov-2004,,,,1070.14,38184823,312.11
19-Nov-2004,,,,1053.66,39268278,299.7
22-Nov-2004,,,,1053.49,23460544,216.12
23-Nov-2004,,,,1071.86,36428023,293.17
24-Nov-2004,,,,1080.3,38130710,301.46
25-Nov-2004,,,,1083.48,47302455,424.78
29-Nov-2004,,,,1099.42,30855114,316.68
30-Nov-2004,,,,1097.93,36858466,330.57
01-Dec-2004,,,,1103.1,40463324,334.62
02-Dec-2004,,,,1133.73,48777373,387.76
03-Dec-2004,,,,1141.98,70946773,455.65
06-Dec-2004,,,,1146.28,67783187,417.12
07-Dec-2004,,,,1149.72,45616432,343.95
08-Dec-2004,,,,1142.27,42406749,316.44
09-Dec-2004,,,,1145.17,29193678,272.58
10-Dec-2004,,,,1142.78,31041557,255.29
13-Dec-2004,,,,1148.49,31855255,245.88
14-Dec-2004,,,,1159.61,36009927,264.03
15-Dec-2004,,,,1172.65,56438103,336.35
16-Dec-2004,,,,1190.74,81458805,429.76
17-Dec-2004,,,,1195.71,56917286,392.38
20-Dec-2004,,,,1209.7,69857274,406.76
21-Dec-2004,,,,1225.35,86143373,492.99
22-Dec-2004,,,,1219.17,66352309,419.46
23-Dec-2004,,,,1243.81,66185445,472.1
24-Dec-2004,,,,1249.79,106536989,569.63
27-Dec-2004,,,,1267.13,102869691,474.03
28-Dec-2004,,,,1289,97298308,539.37
29-Dec-2004,,,,1274.37,93894955,488.3
30-Dec-2004,,,,1276.92,71570716,460.66
31-Dec-2004,,,,1302.03,70811048,439.94
03-Jan-2005,,,,1332.33,87686348,562.49
04-Jan-2005,,,,1331.09,95706561,583.48
05-Jan-2005,,,,1288.84,95632316,635.64
06-Jan-2005,,,,1259.86,95082047,605.1
07-Jan-2005,,,,1279.72,86533420,497.33
10-Jan-2005,,,,1279.18,89972018,524.98
11-Jan-2005,,,,1236.56,66689222,440.54
12-Jan-2005,,,,1188.15,75619419,447.57
13-Jan-2005,,,,1228.45,71109833,450.55
14-Jan-2005,,,,1219.75,49751771,369.2
17-Jan-2005,,,,1213.01,46299882,325.36
18-Jan-2005,,,,1225.23,51375008,358.15
19-Jan-2005,,,,1215.56,31098906,237.62
20-Jan-2005,,,,1194.07,33796843,260.11
24-Jan-2005,,,,1177.43,42384794,294.12
25-Jan-2005,,,,1197.14,51253269,360.29
27-Jan-2005,,,,1219.33,92672999,570.92
28-Jan-2005,,,,1240.11,67501361,474.92
31-Jan-2005,,,,1253.64,54446927,424.66
01-Feb-2005,,,,1258.35,41313718,340.95
02-Feb-2005,,,,1271.72,118105993,587.66
03-Feb-2005,,,,1284.46,63221889,501.4
04-Feb-2005,,,,1288.82,64780368,565.83
07-Feb-2005,,,,1286.37,54338088,479.57
08-Feb-2005,,,,1285.25,48401406,419.97
09-Feb-2005,,,,1301.81,76067549,570.86
10-Feb-2005,,,,1301.49,60756664,495.43
11-Feb-2005,,,,1305,47636957,394.42
14-Feb-2005,,,,1308.95,44718636,374.38
15-Feb-2005,,,,1296.77,33859868,290.59
16-Feb-2005,,,,1289.77,40987908,345.42
17-Feb-2005,,,,1278.63,37560928,318.99
18-Feb-2005,,,,1281.98,39310869,286.89
21-Feb-2005,,,,1268.17,35141209,250.83
22-Feb-2005,,,,1275.82,40865375,296.27
23-Feb-2005,,,,1286.55,57346701,403.66
24-Feb-2005,,,,1285.1,49570125,386.65
25-Feb-2005,,,,1283.06,47269805,565.46
28-Feb-2005,,,,1294.63,53067242,625.63
01-Mar-2005,,,,1292.66,43950554,490.3
02-Mar-2005,,,,1316.28,47155425,486.88
03-Mar-2005,,,,1340.5,54069333,612.13
04-Mar-2005,,,,1354.26,64472803,649.07
07-Mar-2005,,,,1369.05,71675184,729.84
08-Mar-2005,,,,1387.74,67263536,657.47
09-Mar-2005,,,,1369.88,76971886,704.69
10-Mar-2005,,,,1383.28,67449591,633.94
11-Mar-2005,,,,1374.01,66846947,706.34
14-Mar-2005,,,,1363.27,38539866,422.37
15-Mar-2005,,,,1352.18,38920529,391.36
16-Mar-2005,,,,1356.58,32135493,325.18
17-Mar-2005,,,,1336.44,38210859,392.75
18-Mar-2005,,,,1321.85,45827438,433.02
21-Mar-2005,,,,1323.22,49118095,448.63
22-Mar-2005,,,,1285.53,46081775,498.35
23-Mar-2005,,,,1257.01,52798787,518.07
24-Mar-2005,,,,1255.33,48182966,430.34
28-Mar-2005,,,,1268.95,36831033,397.21
29-Mar-2005,,,,1239.95,40433739,412.59
30-Mar-2005,,,,1258.2,39917434,401.59
31-Mar-2005,,,,1294.44,54891611,562.48
01-Apr-2005,,,,1324.66,52344186,531.7
04-Apr-2005,,,,1344.73,50637985,709.45
05-Apr-2005,,,,1324.11,47576033,633.93
06-Apr-2005,,,,1327.33,54173280,513.43
07-Apr-2005,,,,1326.22,44914991,475.86
08-Apr-2005,,,,1311.89,34468517,358.38
11-Apr-2005,,,,1290.62,22639850,235.07
12-Apr-2005,,,,1304.55,25427034,357.87
13-Apr-2005,,,,1306.32,30250338,425.31
15-Apr-2005,,,,1269.16,23523152,290.35
18-Apr-2005,,,,1256.65,28443405,318.68
19-Apr-2005,,,,1251.36,24203649,348.34
20-Apr-2005,,,,1267.17,29960202,433.18
21-Apr-2005,,,,1296.09,35173370,639.68
22-Apr-2005,,,,1303.75,31026218,540.57
25-Apr-2005,,,,1308.86,24875368,381.28
26-Apr-2005,,,,1313.61,32639243,408.3
27-Apr-2005,,,,1300.22,33374286,415.79
28-Apr-2005,,,,1288.04,39267017,417.29
29-Apr-2005,,,,1267.05,30773216,361.14
02-May-2005,,,,1265.84,25657907,272.72
03-May-2005,,,,1268.57,24775301,322.6
04-May-2005,,,,1284.78,23065266,290.27
05-May-2005,,,,1311.42,32531906,349.93
06-May-2005,,,,1319.36,29316465,393.2
09-May-2005,,,,1330.7,37914731,399.1
10-May-2005,,,,1329.65,35430040,363.73
11-May-2005,,,,1327.3,32698856,404.57
12-May-2005,,,,1332.42,32158834,589.07
13-May-2005,,,,1335.66,42477497,569.52
16-May-2005,,,,1349.84,36474387,514.11
17-May-2005,,,,1336.15,32401712,405.8
18-May-2005,,,,1332.55,30719659,374.2
19-May-2005,,,,1341.86,33246621,423.5
20-May-2005,,,,1337.46,24056949,265.99
23-May-2005,,,,1349.34,20855179,263.26
24-May-2005,,,,1356.68,27756444,374.98
25-May-2005,,,,1362.19,29013656,396.99
26-May-2005,,,,1355.72,27543804,390.43
27-May-2005,,,,1354.54,26501261,321.28
30-May-2005,,,,1342.8,17400975,208.48
31-May-2005,,,,1356.45,21915939,296
01-Jun-2005,,,,1364.07,32364911,504.25
02-Jun-2005,,,,1362.21,26373746,448.69
03-Jun-2005,,,,1380.62,23194697,390.68
04-Jun-2005,,,,1390.42,12602542,188.78
06-Jun-2005,,,,1398.19,34495950,390.11
07-Jun-2005,,,,1406.34,42505208,376.93
08-Jun-2005,,,,1416.85,56262823,516.68
09-Jun-2005,,,,1414.4,44373772,473.81
10-Jun-2005,,,,1403.03,33393436,419.8
13-Jun-2005,,,,1415.42,28048856,419.12
14-Jun-2005,,,,1413.81,28124692,367.26
15-Jun-2005,,,,1418.22,36022398,368.78
16-Jun-2005,,,,1397.34,25443082,321.05
17-Jun-2005,,,,1379.11,23068675,286.63
20-Jun-2005,,,,1364.19,21346099,277.05
21-Jun-2005,,,,1374.7,21127981,344.93
22-Jun-2005,,,,1378.38,29929200,418.41
23-Jun-2005,,,,1386.61,25859747,347.39
24-Jun-2005,,,,1398.12,27509264,373.13
27-Jun-2005,,,,1393.06,31889545,404.84
28-Jun-2005,,,,1369.85,24795348,293.84
29-Jun-2005,,,,1379.56,20101873,254.27
30-Jun-2005,,,,1374.48,39508626,543.32
01-Jul-2005,,,,1408.2,38217107,475.47
04-Jul-2005,,,,1444.08,95278092,661.03
05-Jul-2005,,,,1434.52,91663525,712.18
06-Jul-2005,,,,1459.18,56321559,516.85
07-Jul-2005,,,,1435.93,76163317,635.04
08-Jul-2005,,,,1473.81,51991771,557.09
11-Jul-2005,,,,1491.33,60247516,783.44
12-Jul-2005,,,,1497.58,52053299,919.15
13-Jul-2005,,,,1506.06,61701544,876.3
14-Jul-2005,,,,1500.19,62512214,881.95
15-Jul-2005,,,,1515.63,44077192,638.18
18-Jul-2005,,,,1541.76,60123882,614.47
19-Jul-2005,,,,1552.22,74999596,617.18
20-Jul-2005,,,,1567.7,100663030,781.97
21-Jul-2005,,,,1549.97,79480410,732.69
22-Jul-2005,,,,1569.45,65468518,634.96
25-Jul-2005,,,,1584.25,70799273,706.57
26-Jul-2005,,,,1583.3,56771013,580.02
27-Jul-2005,,,,1586.17,31611207,296.12
29-Jul-2005,,,,1566.6,87631262,842.08
01-Aug-2005,,,,1576.83,67185518,590.79
02-Aug-2005,,,,1605.7,67927387,719.95
03-Aug-2005,,,,1605.3,59615290,765.43
04-Aug-2005,,,,1610.49,48844778,705.29
05-Aug-2005,,,,1624.94,63077053,833.45
08-Aug-2005,,,,1591.07,46846790,607.56
09-Aug-2005,,,,1587.17,52962518,669.41
10-Aug-2005,,,,1623.62,42105274,588.65
11-Aug-2005,,,,1633.37,53799374,643.84
12-Aug-2005,,,,1630.24,37590603,584.56
16-Aug-2005,,,,1636.39,31519544,467.84
17-Aug-2005,,,,1652.91,37043363,501.81
18-Aug-2005,,,,1644.54,41249278,551.14
19-Aug-2005,,,,1646.95,43977764,537.27
22-Aug-2005,,,,1630.56,37530290,471.52
23-Aug-2005,,,,1591.65,37687476,451.12
24-Aug-2005,,,,1567.77,46370217,598.26
25-Aug-2005,,,,1577.87,67530730,872.74
26-Aug-2005,,,,1623.4,51208965,730.14
29-Aug-2005,,,,1611.38,41573356,581.22
30-Aug-2005,,,,1633.72,39204741,542.77
31-Aug-2005,,,,1657.31,55368489,745.28
01-Sep-2005,,,,1671.02,39828216,548.36
02-Sep-2005,,,,1679.86,37273442,468.07
05-Sep-2005,,,,1679.4,33678484,432.3
06-Sep-2005,,,,1671.56,32911909,431.75
08-Sep-2005,,,,1684.53,50701005,687.52
09-Sep-2005,,,,1689.33,63427443,826
12-Sep-2005,,,,1710.7,46517485,612.86
13-Sep-2005,,,,1729.74,56853255,730.12
14-Sep-2005,,,,1714.06,50668497,633.92
15-Sep-2005,,,,1731.94,37830039,474.07
16-Sep-2005,,,,1739.14,60810442,722.07
19-Sep-2005,,,,1765.93,76625755,815.83
20-Sep-2005,,,,1759.17,80117830,899.51
21-Sep-2005,,,,1720.08,75584053,850.44
22-Sep-2005,,,,1626.97,69864968,800.86
23-Sep-2005,,,,1648.14,54372961,626.53
26-Sep-2005,,,,1700.21,40888073,509.49
27-Sep-2005,,,,1714.27,46097275,568.01
28-Sep-2005,,,,1733.71,50126132,616.64
29-Sep-2005,,,,1722.15,74885897,935.79
30-Sep-2005,,,,1722.92,43826596,572.33
03-Oct-2005,,,,1743.8,41210846,574.04
04-Oct-2005,,,,1768.24,42239177,631.21
05-Oct-2005,,,,1754.64,30775153,421.01
06-Oct-2005,,,,1728.54,36521235,436.43
07-Oct-2005,,,,1718.35,27712197,368.33
10-Oct-2005,,,,1706.33,26998060,373.2
11-Oct-2005,,,,1708.23,35021999,409.2
13-Oct-2005,,,,1691.11,29944780,388.37
14-Oct-2005,,,,1649.96,25187615,322.97
17-Oct-2005,,,,1629.03,28670411,476.58
18-Oct-2005,,,,1620.79,29626838,364.63
19-Oct-2005,,,,1567.77,33582736,393.64
20-Oct-2005,,,,1528.74,37067992,448.76
21-Oct-2005,,,,1545.7,42100392,449.55
24-Oct-2005,,,,1542.16,29918064,312.56
25-Oct-2005,,,,1547.9,26917535,335.64
26-Oct-2005,,,,1541.41,19045185,255.39
27-Oct-2005,,,,1505.83,45636852,552.63
28-Oct-2005,,,,1481.14,29189003,301.9
31-Oct-2005,,,,1519.98,31610918,522.98
01-Nov-2005,,,,1539.18,10278834,194.5
02-Nov-2005,,,,1548.97,22106337,431.32
07-Nov-2005,,,,1580.57,35655875,580.3
08-Nov-2005,,,,1605.46,41127775,700.69
09-Nov-2005,,,,1605.89,40796356,741.87
10-Nov-2005,,,,1602.36,35232997,511.98
11-Nov-2005,,,,1629.16,40736897,574.63
14-Nov-2005,,,,1638.09,36355532,558.6
16-Nov-2005,,,,1659.79,38919260,506.86
17-Nov-2005,,,,1668.8,64126743,735.56
18-Nov-2005,,,,1672.56,59679666,597.79
21-Nov-2005,,,,1661.48,42087085,565.06
22-Nov-2005,,,,1641.83,38267044,735.42
23-Nov-2005,,,,1643.1,33507471,548.78
24-Nov-2005,,,,1666.97,48749264,664.98
25-Nov-2005,,,,1694.2,45690241,574.72
26-Nov-2005,,,,1717.51,24509573,378.37
28-Nov-2005,,,,1715.53,44563015,581.22
29-Nov-2005,,,,1703.19,36332712,589.77
30-Nov-2005,,,,1686.55,41520204,675.59
01-Dec-2005,,,,1709.59,32699461,523.33
02-Dec-2005,,,,1714.28,37393477,579.35
05-Dec-2005,,,,1695.15,22885214,346.49
06-Dec-2005,,,,1696.93,33719725,557.1
07-Dec-2005,,,,1710.65,40194001,477.27
08-Dec-2005,,,,1725.3,55202156,1131.35
09-Dec-2005,,,,1746.12,51235641,1273.13
12-Dec-2005,,,,1749.83,41479023,912.09
13-Dec-2005,,,,1767.38,46925686,886.75
14-Dec-2005,,,,1771.33,56846153,862.76
15-Dec-2005,,,,1744.22,50122356,920.24
16-Dec-2005,,,,1756.91,44496006,976.72
19-Dec-2005,,,,1777.68,54134203,804.86
20-Dec-2005,,,,1767.69,47195020,743.47
21-Dec-2005,,,,1769.4,42928850,610.02
22-Dec-2005,,,,1768.09,45255661,573.84
23-Dec-2005,,,,1752.47,39317247,544.14
26-Dec-2005,,,,1708.93,38072619,515.32
27-Dec-2005,,,,1744.91,43371684,574.83
28-Dec-2005,,,,1746.05,42412621,770.67
29-Dec-2005,,,,1757.07,46526482,683.3
30-Dec-2005,,,,1781.17,38347416,643.12
02-Jan-2006,,,,1796.98,27608085,446.12
03-Jan-2006,,,,1822.54,36876105,584.94
04-Jan-2006,,,,1842.55,45785975,721.44
05-Jan-2006,,,,1860.69,64008159,992.58
06-Jan-2006,,,,1889.36,62093397,1116.82
09-Jan-2006,,,,1920.26,61932586,1014
10-Jan-2006,,,,1904.8,56613648,1008.24
12-Jan-2006,,,,1900.74,58345541,899.22
13-Jan-2006,,,,1906.94,37343202,643.91
16-Jan-2006,,,,1894.69,36710148,557.41
17-Jan-2006,,,,1875.38,38306579,625.53
18-Jan-2006,,,,1853.03,43687317,623.96
19-Jan-2006,,,,1890.13,39170782,744.54
20-Jan-2006,,,,1911.56,42253249,678.86
23-Jan-2006,,,,1900.71,31767753,602.22
24-Jan-2006,,,,1904.66,39303819,766.82
25-Jan-2006,,,,1906.32,56099732,1099.84
27-Jan-2006,,,,1938.86,52545377,997.05
30-Jan-2006,,,,1916.3,30158174,571.83
31-Jan-2006,,,,1924.61,35654782,598.28
01-Feb-2006,,,,1912.17,66441587,1124.53
02-Feb-2006,,,,1919.75,81100875,1052.22
03-Feb-2006,,,,1927.95,55411028,864.61
06-Feb-2006,,,,1944.59,41217812,790.9
07-Feb-2006,,,,1963.79,60602696,869.75
08-Feb-2006,,,,1964.73,62193542,809.54
10-Feb-2006,,,,1993.49,47532616,1063.18
13-Feb-2006,,,,2002.85,38873473,847.57
14-Feb-2006,,,,1985.14,39390528,931.79
15-Feb-2006,,,,1976.76,35111659,780.45
16-Feb-2006,,,,1989.58,34065754,652.94
17-Feb-2006,,,,1955.04,27943568,578.32
20-Feb-2006,,,,1947.3,28127373,512.73
21-Feb-2006,,,,1964.52,31031725,567.86
22-Feb-2006,,,,1957.15,26111178,477.93
23-Feb-2006,,,,1942.76,43943636,768.64
24-Feb-2006,,,,1971.12,32706791,653.64
27-Feb-2006,,,,1986.9,29354263,609.49
28-Feb-2006,,,,1980.45,39105390,736.83
01-Mar-2006,,,,2027.32,48679706,1017.32
02-Mar-2006,,,,2059.36,60469343,1066.93
03-Mar-2006,,,,2081.79,52475131,1370.29
06-Mar-2006,,,,2120.37,57082261,1210.96
07-Mar-2006,,,,2143.5,58193582,1370.99
08-Mar-2006,,,,2094.12,53679269,1379.85
09-Mar-2006,,,,2111.16,49713170,1203.36
10-Mar-2006,,,,2136.13,42362080,943.5
13-Mar-2006,,,,2152.89,40614395,947.59
14-Mar-2006,,,,2126.28,40960877,877.45
16-Mar-2006,,,,2126.82,37018988,681.17
17-Mar-2006,,,,2112.78,28110856,575.07
20-Mar-2006,,,,2131.25,31492206,638.63
21-Mar-2006,,,,2128.94,33412845,780.51
22-Mar-2006,,,,2102.74,27707461,595.1
23-Mar-2006,,,,2109.35,31525967,681.34
24-Mar-2006,,,,2131.44,31039604,680.5
27-Mar-2006,,,,2155.98,38748895,1008.71
28-Mar-2006,,,,2138.35,35833104,1004.69
29-Mar-2006,,,,2143.12,37635080,772.24
30-Mar-2006,,,,2145.73,60536716,1296.82
31-Mar-2006,,,,2180.84,61318567,1540.1
03-Apr-2006,,,,2236.89,41826567,965.26
