DATE,OPEN,HIGH,LOW,CLOSE,SHARES TRADED,TURNOVER (INR CR)
01-Jan-2004,,,,1000,,
02-Jan-2004,,,,1055.27,,
05-Jan-2004,,,,1085.27,,
06-Jan-2004,,,,1079.39,,
07-Jan-2004,,,,1063.2,,
08-Jan-2004,,,,1108.88,,
09-Jan-2004,,,,1141.71,,
12-Jan-2004,,,,1158.5,,
13-Jan-2004,,,,1173.87,,
14-Jan-2004,,,,1211.98,,
15-Jan-2004,,,,1193.24,,
16-Jan-2004,,,,1143.23,,
19-Jan-2004,,,,1172.46,,
20-Jan-2004,,,,1124.52,,
21-Jan-2004,,,,1045.89,,
22-Jan-2004,,,,1030.31,,
23-Jan-2004,,,,1100.17,,
27-Jan-2004,,,,1148.71,,
28-Jan-2004,,,,1118.73,,
29-Jan-2004,,,,1104.6,,
30-Jan-2004,,,,1053.01,,
03-Feb-2004,,,,988.43,,
04-Feb-2004,,,,1025.75,,
05-Feb-2004,,,,1021.71,,
06-Feb-2004,,,,1054.33,,
09-Feb-2004,,,,1106.56,,
10-Feb-2004,,,,1095.14,,
11-Feb-2004,,,,1123.66,,
12-Feb-2004,,,,1108.84,,
13-Feb-2004,,,,1125.57,,
16-Feb-2004,,,,1122.33,,
17-Feb-2004,,,,1130.84,,
18-Feb-2004,,,,1122,,
19-Feb-2004,,,,1081.66,,
20-Feb-2004,,,,1075.85,,
23-Feb-2004,,,,1044.85,,
24-Feb-2004,,,,1069.57,,
25-Feb-2004,,,,1048.76,,
26-Feb-2004,,,,1028.21,,
27-Feb-2004,,,,1045.56,,
01-Mar-2004,,,,1074.39,,
03-Mar-2004,,,,1073.99,,
04-Mar-2004,,,,1076.25,,
05-Mar-2004,,,,1094.77,,
08-Mar-2004,,,,1126.26,,
09-Mar-2004,,,,1131.09,,
10-Mar-2004,,,,1098.32,,
11-Mar-2004,,,,1073.86,,
12-Mar-2004,,,,1075.84,,
15-Mar-2004,,,,1041.61,,
16-Mar-2004,,,,1029.59,,
17-Mar-2004,,,,1052.49,,
18-Mar-2004,,,,1030.17,,
19-Mar-2004,,,,1047.64,,
22-Mar-2004,,,,1017.22,,
23-Mar-2004,,,,1011.19,,
24-Mar-2004,,,,1006.29,,
25-Mar-2004,,,,1039.25,,
26-Mar-2004,,,,1096.32,,
29-Mar-2004,,,,1124.39,,
30-Mar-2004,,,,1117.85,,
31-Mar-2004,,,,1135.52,,
01-Apr-2004,,,,1160.99,,
02-Apr-2004,,,,1180.17,,
05-Apr-2004,,,,1169.73,,
06-Apr-2004,,,,1183.9,,
07-Apr-2004,,,,1186.08,,
08-Apr-2004,,,,1194.42,,
12-Apr-2004,,,,1189.14,,
13-Apr-2004,,,,1232.18,,
15-Apr-2004,,,,1248.97,,
16-Apr-2004,,,,1265.83,,
17-Apr-2004,,,,1275.44,,
19-Apr-2004,,,,1257.87,,
20-Apr-2004,,,,1250.8,,
21-Apr-2004,,,,1279.5,,
22-Apr-2004,,,,1313.29,,
23-Apr-2004,,,,1319.68,,
27-Apr-2004,,,,1239.15,,
28-Apr-2004,,,,1260.02,,
29-Apr-2004,,,,1261.71,,
30-Apr-2004,,,,1256.27,,
03-May-2004,,,,1214.82,,
04-May-2004,,,,1266.29,,
05-May-2004,,,,1264.49,,
06-May-2004,,,,1305.06,,
07-May-2004,,,,1290.85,,
10-May-2004,,,,1253.94,,
11-May-2004,,,,1197.19,,
12-May-2004,,,,1196.04,,
13-May-2004,,,,1161.87,,
14-May-2004,,,,978.33,,
17-May-2004,,,,842.34,,
18-May-2004,,,,936.57,,
19-May-2004,,,,1029.22,,
20-May-2004,,,,1018.66,,
21-May-2004,,,,1007.93,,
24-May-2004,,,,1026.58,,
25-May-2004,,,,1029.4,,
26-May-2004,,,,1021.63,,
27-May-2004,,,,1010.53,,
28-May-2004,,,,934.6,,
31-May-2004,,,,887.04,,
01-Jun-2004,,,,904.84,,
02-Jun-2004,,,,929.8,,
03-Jun-2004,,,,925.41,,
04-Jun-2004,,,,949.56,,
07-Jun-2004,,,,958.25,,
08-Jun-2004,,,,955.48,,
09-Jun-2004,,,,959.47,,
10-Jun-2004,,,,943.7,,
11-Jun-2004,,,,912.67,,
14-Jun-2004,,,,866.97,,
15-Jun-2004,,,,886.21,,
16-Jun-2004,,,,878.91,,
17-Jun-2004,,,,896.53,,
18-Jun-2004,,,,882.15,,
21-Jun-2004,,,,851.54,,
22-Jun-2004,,,,851.19,,
23-Jun-2004,,,,828.88,,
24-Jun-2004,,,,849.46,,
25-Jun-2004,,,,845.83,,
28-Jun-2004,,,,873.94,,
29-Jun-2004,,,,870.81,,
30-Jun-2004,,,,867.34,,
01-Jul-2004,,,,893.16,,
02-Jul-2004,,,,889.12,,
05-Jul-2004,,,,860.06,,
06-Jul-2004,,,,873.47,,
07-Jul-2004,,,,869.07,,
08-Jul-2004,,,,829.04,,
09-Jul-2004,,,,842.48,,
12-Jul-2004,,,,855.5,,
13-Jul-2004,,,,851.6,,
14-Jul-2004,,,,858.85,,
15-Jul-2004,,,,861.33,,
16-Jul-2004,,,,881.3,,
19-Jul-2004,,,,887.4,,
20-Jul-2004,,,,878.61,,
21-Jul-2004,,,,890.57,,
22-Jul-2004,,,,930.79,,
23-Jul-2004,,,,934.16,,
26-Jul-2004,,,,941.77,,
27-Jul-2004,,,,895.03,,
28-Jul-2004,,,,874.58,,
29-Jul-2004,,,,893.74,,
30-Jul-2004,,,,886.67,,
02-Aug-2004,,,,888.02,,
03-Aug-2004,,,,884.88,,
04-Aug-2004,,,,878.65,,
05-Aug-2004,,,,903.28,,
06-Aug-2004,,,,891.88,,
09-Aug-2004,,,,909.62,,
10-Aug-2004,,,,910.51,,
11-Aug-2004,,,,886.44,,
12-Aug-2004,,,,874.91,,
13-Aug-2004,,,,875.41,,
16-Aug-2004,,,,868.48,,
17-Aug-2004,,,,869.76,,
18-Aug-2004,,,,860.76,,
19-Aug-2004,,,,859.24,,
20-Aug-2004,,,,851.02,,
23-Aug-2004,,,,829.39,,
24-Aug-2004,,,,832.92,,
25-Aug-2004,,,,850.9,,
26-Aug-2004,,,,867.73,,
27-Aug-2004,,,,872.22,,
30-Aug-2004,,,,894.98,,
31-Aug-2004,,,,895.99,,
01-Sep-2004,,,,915.86,,
02-Sep-2004,,,,914.08,,
03-Sep-2004,,,,938.51,,
06-Sep-2004,,,,938.71,,
07-Sep-2004,,,,949.21,,
08-Sep-2004,,,,946.66,,
09-Sep-2004,,,,933.9,,
10-Sep-2004,,,,938.76,,
13-Sep-2004,,,,923.72,,
14-Sep-2004,,,,926.16,,
15-Sep-2004,,,,924.53,,
16-Sep-2004,,,,944.12,,
17-Sep-2004,,,,967.13,,
20-Sep-2004,,,,960.69,,
21-Sep-2004,,,,969.5,,
22-Sep-2004,,,,1001.64,,
23-Sep-2004,,,,980.74,,
24-Sep-2004,,,,975.5,,
27-Sep-2004,,,,964.14,,
28-Sep-2004,,,,953.01,,
29-Sep-2004,,,,962.92,,
30-Sep-2004,,,,963.29,,
01-Oct-2004,,,,977.41,,
04-Oct-2004,,,,981.93,,
05-Oct-2004,,,,1011.59,,
06-Oct-2004,,,,992.31,,
07-Oct-2004,,,,1002.04,,
08-Oct-2004,,,,1000.66,,
09-Oct-2004,,,,998.53,,
11-Oct-2004,,,,989.35,,
12-Oct-2004,,,,963.48,,
14-Oct-2004,,,,954.53,,
15-Oct-2004,,,,950.44,,
18-Oct-2004,,,,945.26,,
19-Oct-2004,,,,950.28,,
20-Oct-2004,,,,943.97,,
21-Oct-2004,,,,944.9,,
25-Oct-2004,,,,908.27,,
26-Oct-2004,,,,928.93,,
27-Oct-2004,,,,923.11,,
28-Oct-2004,,,,919.21,,
